staff_id,height,weight,qualification,salary
34037,180.5,86.76,硕士,11948
34038,193.2,88.93,本科,6043
34039,176.6,83.38,博士,18628
34040,171.5,75.8,博士,21840
34041,191.8,64.77,本科,16324
34042,160.9,68.66,硕士,11165
34043,197.5,50.4,博士,20468
34044,176.5,72.74,博士,1668
34045,187.8,59.22,硕士,13374
34046,154.4,41.89,硕士,17505
34047,157.6,84.17,硕士,12305
34048,188.8,46.3,本科,8365
34049,198.2,79.8,硕士,17488
34050,150.9,63.61,本科,13741
34051,159.7,75.45,硕士,13827
34052,154.7,80.17,本科,7856
34053,152.9,73.86,硕士,14027
34054,198,61.56,博士,10728
34055,151.3,78.14,博士,16655
34056,199.5,72.5,本科,7708
34057,164.3,73.37,博士,6088
34058,178.2,86.5,硕士,8913
34059,198.5,41.85,本科,19263
34060,195,65.94,本科,12817
34061,171,89.94,本科,13813
34062,178,77.03,硕士,15115
34063,197.8,37.89,硕士,9317
34064,196.3,58.66,本科,15404
34065,177.4,62.27,博士,14243
34066,187,60.26,本科,20601
34067,182.9,56.3,硕士,4711
34068,180,81.9,博士,17642
34069,191.1,48.63,硕士,13756
34070,186.1,41.99,硕士,3009
34071,178.1,42.57,博士,8537
34072,196.2,78.68,博士,11079
34073,159.6,43.8,本科,9527
34074,191.4,54.97,硕士,10462
34075,164.8,76.98,硕士,14739
34076,187.2,81.07,硕士,5671
34077,197.1,76.21,硕士,14799
34078,155.6,63.71,博士,16662
34079,197.5,56.03,硕士,13028
34080,177.8,58.48,硕士,11012
34081,156.4,76.53,本科,10959
34082,186.4,82.91,博士,8739
34083,160.8,88.35,本科,8549
34084,192.8,54.77,本科,18794
34085,156.5,64.41,博士,4451
34086,163.1,56.47,博士,14094
34087,197.8,89.1,硕士,21090
34088,164.1,61.59,博士,6119
34089,166.4,88.81,硕士,5073
34090,167.2,35.85,本科,18405
34091,174,77.11,本科,17495
34092,155.1,66.91,本科,12123
34093,152.9,63.32,硕士,10995
34094,172.2,82.11,本科,19501
34095,151.9,71.61,博士,7787
34096,162.3,78.79,本科,1021
34097,198.1,69.33,硕士,5157
34098,168,47.32,博士,19141
34099,195.7,37.99,博士,11565
34100,168.8,36.27,硕士,9653
34101,170.9,79.44,硕士,15897
34102,176.1,65.94,本科,7423
34103,171.8,62.58,本科,6888
34104,192.1,52.45,硕士,14273
34105,156.1,88.01,硕士,17508
34106,151,64.47,本科,24496
34107,166.4,59.57,本科,12657
34108,158.8,65.52,硕士,5707
34109,199.9,58.77,博士,1655
34110,198.8,72.53,硕士,8547
34111,163.5,57.49,博士,5144
34112,164.6,66.98,硕士,4673
34113,191.7,77.87,博士,6216
34114,170,86.69,博士,18669
34115,196.5,42.95,本科,18742
34116,198.8,35.85,博士,16380
34117,191.7,55.17,硕士,16660
34118,192.1,45.95,本科,7401
34119,198.9,60.47,博士,14254
34120,151.8,71.09,博士,17043
34121,172.6,43.33,硕士,11191
34122,186.5,71.59,硕士,11929
34123,165,67.49,博士,10017
34124,167.6,89.09,本科,18405
34125,154.7,73.47,博士,9139
34126,189.2,68.46,硕士,17699
34127,196.1,83.1,本科,5311
34128,156,81.58,本科,19741
34129,178.6,71.65,硕士,11040
34130,193.5,80.73,硕士,6614
34131,174.2,71.65,硕士,4473
34132,166,57.31,硕士,16701
34133,198.1,60.68,本科,7878
34134,197.1,77.15,博士,15165
34135,183.6,46.37,本科,13863
34136,161.1,78.35,博士,6234
34137,158.1,66.64,本科,6960
34138,162.2,59.79,本科,6187
34139,177.3,74.86,博士,23159
34140,176.3,46.97,博士,10423
34141,175.4,42.91,博士,20147
34142,184.1,85.39,硕士,15321
34143,157.5,44.87,博士,4323
34144,185.7,85.08,本科,8367
34145,199.7,78.91,本科,17980
34146,155.6,89.04,硕士,17929
34147,164.6,84.85,本科,19131
34148,184.6,47.05,博士,4621
34149,178.4,76.14,硕士,16921
34150,180.3,38.89,博士,11023
34151,173.7,74.4,博士,5352
34152,198.8,55.27,博士,8629
34153,181.1,38.75,博士,16153
34154,193.4,66.17,本科,14790
34155,176.4,49.54,博士,9121
34156,163.4,64.2,本科,21941
34157,186.8,75.06,博士,9815
34158,194.4,47.27,本科,11916
34159,168.7,65.89,本科,9497
34160,181.7,74.99,硕士,10518
34161,171.8,73.41,博士,11914
34162,194.4,76.87,硕士,9653
34163,176.9,53.18,博士,14629
34164,169.9,54.43,硕士,9437
34165,172,73.35,本科,14500
34166,180.5,82.34,硕士,5577
34167,178.2,57.52,本科,18315
34168,166.8,83.41,硕士,7835
34169,183.9,35.06,博士,12327
34170,163,73.59,博士,13534
34171,159.9,62.99,硕士,17414
34172,196,42.57,本科,4309
34173,166.8,41.33,硕士,7277
34174,164.9,81.83,硕士,11479
34175,158.1,75.68,本科,8499
34176,174.4,42.07,硕士,18655
34177,161.3,49.7,博士,14114
34178,163.4,53.33,博士,8793
34179,182.1,78.33,本科,9285
34180,150,81.85,本科,7479
34181,165.8,36.26,硕士,9166
34182,171.1,54.55,本科,18364
34183,168.6,84.14,本科,9745
34184,157.9,56.36,硕士,14598
34185,166.3,68.17,硕士,8773
34186,171.4,67.18,博士,9695
34187,192.4,78.39,本科,11355
34188,152,39.46,博士,13250
34189,197.6,76.82,博士,14383
34190,177.3,60.45,硕士,17587
34191,156,37.31,本科,10219
34192,183.1,50.74,博士,12455
34193,185,38.51,本科,15561
34194,150.4,53.58,博士,9048
34195,174.2,65.24,博士,6257
34196,196,73.26,硕士,7119
34197,171.4,85.09,博士,19836
34198,174.8,62.54,本科,2029
34199,153.8,67.13,博士,15058
34200,185.6,65.15,本科,23400
34201,184.8,44.38,本科,11807
34202,191.3,84.27,博士,6850
34203,155.3,51.43,博士,16203
34204,184.5,50.05,硕士,23954
34205,160.7,45.68,硕士,9287
34206,153.4,82.53,硕士,10122
34207,151.3,38.21,硕士,21347
34208,184.9,81.11,博士,17692
34209,150,35.92,博士,12367
34210,199.6,70.77,本科,15365
34211,184.1,39.58,本科,15913
34212,150.5,64.17,硕士,8377
34213,181.8,82.46,硕士,12905
34214,193.3,78.97,博士,17281
34215,157.2,60.52,博士,16461
34216,175.8,58.13,本科,13111
34217,159.9,75.77,硕士,9708
34218,158.5,62.26,本科,5591
34219,151.3,85.95,本科,7249
34220,189.6,87.85,硕士,14234
34221,184.2,52.98,博士,6137
34222,194.6,63.66,硕士,11734
34223,172.3,78.48,硕士,6682
34224,198.6,88.73,本科,15993
34225,168.7,73.96,博士,-675
34226,192.8,49,本科,14131
34227,190.7,43.76,本科,5966
34228,171.4,53.09,博士,16640
34229,170.1,84.17,硕士,7715
34230,157.5,40.92,硕士,9309
34231,182.8,42.02,博士,12755
34232,182.8,70.67,本科,20491
34233,172.6,55.06,硕士,6513
34234,152.6,76.27,本科,5827
34235,175,38.23,博士,8119
34236,179.3,80.14,本科,18536
34237,154.7,64.32,硕士,2552
34238,152.7,42.6,硕士,25186
34239,184,64.47,硕士,11189
34240,153.9,63.35,硕士,17635
34241,195.6,44.66,博士,6970
34242,173.4,42.35,硕士,17579
34243,196.9,67.57,本科,5931
34244,172.1,52.67,硕士,22309
34245,181.3,80.51,本科,8454
34246,153.6,81.72,博士,19135
34247,195.1,35.97,硕士,13395
34248,176.6,41.35,本科,13150
34249,150.2,44.61,博士,17797
34250,164.2,65.62,博士,13353
34251,190.5,47.98,博士,7911
34252,192.2,43.37,博士,10819
34253,157.2,82.29,硕士,7635
34254,154.4,66.42,博士,17225
34255,172,64.21,本科,13719
34256,199.2,66.79,本科,18513
34257,154,52.65,本科,26078
34258,157.2,36.43,本科,6161
34259,179.1,53.41,博士,16109
34260,161.9,81.67,硕士,8305
34261,154.5,81.29,博士,17723
34262,183.1,84.98,硕士,9371
34263,153,89.12,硕士,11580
34264,182.8,66.4,硕士,15044
34265,152,52.12,本科,11869
34266,176.1,74.75,硕士,9574
34267,174.6,35.18,硕士,12911
34268,166.1,38.6,博士,14063
34269,156.7,42.13,硕士,12173
34270,190.9,47.23,本科,12276
34271,190.4,52.42,硕士,14101
34272,170.6,83.4,博士,10039
34273,183,78.95,博士,20334
34274,190.6,88.77,硕士,6967
34275,193.1,52.68,硕士,20256
34276,162.4,77.1,硕士,17643
34277,166.1,73.51,硕士,10755
34278,182.2,59.28,硕士,9717
34279,161.1,66.27,博士,5025
34280,161.9,70.4,硕士,3877
34281,150,72.89,本科,18757
34282,185.4,76.14,博士,6458
34283,153.3,62.49,博士,18624
34284,151.9,74.49,本科,25227
34285,174.7,40.34,硕士,18540
34286,156.1,43.52,本科,20069
34287,151.7,50.95,博士,9204
34288,195.9,41.63,博士,12927
34289,162.5,69.85,硕士,18905
34290,193.5,80.28,博士,6833
34291,175.1,74.44,博士,4559
34292,177.2,45.81,本科,21431
34293,197.9,48.94,博士,12884
34294,168.6,69.98,硕士,5857
34295,178.7,64.55,博士,3765
34296,158.3,59.95,博士,11199
34297,196.9,37.93,硕士,6229
34298,174.1,52.64,本科,11211
34299,164,51.59,博士,9695
34300,167.3,36.73,博士,22879
34301,158.7,88.84,博士,12606
34302,157.9,41.98,本科,3445
34303,193.6,65.63,硕士,14774
34304,161.8,54.74,硕士,9761
34305,154.3,64.88,本科,16664
34306,157,46.37,博士,17567
34307,151.6,63.08,本科,17805
34308,170.2,54.29,本科,8503
34309,172.9,71.17,博士,10347
34310,181.1,69.03,博士,15352
34311,175.9,47.3,本科,15123
34312,196.3,51.57,本科,20619
34313,192,84.28,本科,8748
34314,199.8,41.23,博士,7157
34315,187.1,65.81,本科,15913
34316,177.2,79.41,本科,12073
34317,152.6,64.17,硕士,4671
34318,192,76.94,硕士,7060
34319,152.8,83.38,博士,8894
34320,169.1,82.77,硕士,9253
34321,162.8,35.13,硕士,12552
34322,181.5,59.39,本科,17311
34323,191.2,71.24,博士,14891
34324,177.3,76.65,博士,23261
34325,160.2,57.97,本科,17399
34326,167,58.72,本科,13634
34327,193.9,66.48,博士,14168
34328,160.4,72.98,硕士,5315
34329,154.7,49.06,本科,9459
34330,162.8,52.34,博士,11426
34331,198.2,82.08,博士,6384
34332,194.1,74.82,博士,21445
34333,172.8,59.15,博士,6531
34334,178.2,50.82,博士,14223
34335,167.9,80.57,博士,4182
34336,168.7,51.07,本科,4464
34337,197.7,44.02,硕士,14197
34338,186.6,35.33,硕士,9518
34339,165.5,70.55,本科,18597
34340,170.9,63.82,本科,4568
34341,154.2,45.89,硕士,11289
34342,152.6,79.2,博士,6247
34343,155.6,57.66,本科,18701
34344,160.7,71.65,博士,13877
34345,152.8,78.26,硕士,13567
34346,185.4,67.52,博士,19184
34347,150.1,67.91,本科,4107
34348,168.4,43.55,本科,4971
34349,169.6,50.54,本科,8469
34350,187.4,65.87,本科,3966
34351,164.8,80.09,本科,18206
34352,170.7,36.22,本科,18949
34353,171.4,61.18,硕士,637
34354,179,88.12,本科,9024
34355,193.8,37.79,本科,10944
34356,176.4,44.28,本科,15408
34357,169.3,52.93,硕士,9838
34358,176.8,69.84,本科,6673
34359,171.9,63.2,硕士,11266
34360,190.6,50.79,硕士,9645
34361,154.3,51.74,本科,6734
34362,154.1,78.88,博士,13701
34363,185.5,53.4,博士,8113
34364,181.3,52.1,硕士,9821
34365,199.9,37.18,硕士,12572
34366,151.4,42.04,本科,17387
34367,195.1,69.67,博士,21949
34368,173.7,58.29,博士,17508
34369,182.5,85.43,硕士,14789
34370,179.4,71.1,博士,3933
34371,172.2,59.45,硕士,5177
34372,162,61.5,本科,6125
34373,152,48.73,本科,9771
34374,151.7,52.65,硕士,4912
34375,183,67.12,硕士,10071
34376,177.2,49.63,本科,19183
34377,163.9,66.55,硕士,11140
34378,176.4,41.75,本科,14097
34379,187,49.14,博士,7161
34380,190.4,46.77,本科,4125
34381,185.3,79.44,本科,16599
34382,150.1,79.14,本科,4899
34383,181.8,38.53,硕士,16192
34384,170.6,72.99,硕士,16239
34385,150.3,43.6,本科,15994
34386,167.6,52.82,博士,8652
34387,189.3,70.48,本科,13271
34388,185.2,85.74,博士,14463
34389,170.4,39.78,硕士,14826
34390,159.5,44.92,本科,16405
34391,167,65.39,博士,14729
34392,186.1,62.86,硕士,6259
34393,159.6,63.25,博士,12957
34394,186.6,80,博士,17286
34395,196.1,40.63,硕士,18843
34396,198.9,72.06,博士,26585
34397,182.6,44.61,博士,4024
34398,153.2,41.71,本科,1451
34399,169.5,46.53,硕士,7850
34400,193.9,62.44,硕士,4923
34401,179.3,84.07,硕士,20540
34402,165.5,49.2,硕士,14311
34403,166.4,47.62,本科,16849
34404,156.2,62.8,本科,17478
34405,191.9,80.96,硕士,5869
34406,175,37.29,博士,7494
34407,170.5,78.02,硕士,7760
34408,178.1,71.1,博士,15502
34409,166.4,81.76,硕士,6313
34410,162.5,73.55,本科,15865
34411,195.4,66.52,博士,17742
34412,165.4,65.32,本科,17343
34413,154.1,83.09,本科,23607
34414,160.4,81.79,博士,8920
34415,199.8,86.54,本科,9182
34416,175.2,41.8,硕士,18618
34417,174.7,41.11,硕士,21521
34418,176.3,81.43,硕士,10751
34419,192.3,83.96,硕士,12212
34420,183.2,51.93,硕士,9684
34421,196.9,35.75,硕士,18341
34422,170.9,76.52,硕士,8721
34423,184,40.16,博士,17712
34424,181.7,51.53,硕士,3587
34425,157.4,71.39,博士,16855
34426,162.4,64.45,本科,20824
34427,169,67.42,博士,13331
34428,176.5,86.02,硕士,11921
34429,155.6,44,硕士,264
34430,196,41.55,硕士,4181
34431,166,37.55,硕士,13622
34432,199.8,79.94,本科,9129
34433,175,49.72,硕士,15943
34434,189.9,54.8,博士,20860
34435,181.5,48.61,本科,16689
34436,177.2,57.41,本科,16355
34437,160,47.56,硕士,11266
34438,192.6,41.11,硕士,4043
34439,150.2,82.5,硕士,16731
34440,177,37.6,硕士,12190
34441,165.3,64.73,博士,15301
34442,160.1,35.26,硕士,13601
34443,192,70.46,博士,7221
34444,157.1,77.58,本科,11057
34445,157.5,66.84,博士,14002
34446,189.4,77.24,硕士,9490
34447,185.4,60.63,博士,22305
34448,170.8,60.16,硕士,9362
34449,154,60.22,本科,14645
34450,164.7,66.71,博士,8648
34451,163.9,88.67,本科,14689
34452,192.6,48.38,博士,15292
34453,168.5,73.47,博士,4303
34454,177.4,89.13,博士,9360
34455,155.2,50.09,博士,12687
34456,155.9,35.21,硕士,13778
34457,167.7,70.1,硕士,10067
34458,158.5,55.25,本科,11114
34459,156.6,55.82,硕士,7593
34460,170.1,46.76,硕士,5236
34461,194.3,69.76,本科,15666
34462,153.6,83.47,硕士,5323
34463,157.2,51.8,硕士,17831
34464,195,38.79,硕士,7876
34465,196.9,73.24,博士,8229
34466,189,40.05,博士,15160
34467,159.9,83.32,博士,18853
34468,170.6,88.18,本科,17736
34469,153.9,74.71,本科,9067
34470,159.6,88.91,硕士,12912
34471,153.8,39.35,本科,14415
34472,187.7,72.86,博士,11243
34473,172.2,66.94,博士,11326
34474,178.4,89.04,博士,7893
34475,199.1,76.44,硕士,18353
34476,158.4,88.62,本科,17883
34477,198.8,79.59,博士,2703
34478,163.2,76.85,本科,8616
34479,157.9,59.23,本科,11570
34480,187.7,51.69,硕士,16623
34481,159.9,45.26,硕士,13934
34482,189,56.42,博士,18455
34483,172.6,66.05,本科,10883
34484,154.9,78.46,硕士,10515
34485,156.4,73.26,本科,8729
34486,161.8,41.12,硕士,7381
34487,188.7,40.87,硕士,16230
34488,193.5,43.13,博士,14735
34489,168.5,83.11,博士,11551
34490,178.3,49.33,本科,11220
34491,170.4,71.83,硕士,9605
34492,155.2,37.97,硕士,13389
34493,169.4,62.4,本科,12884
34494,188,42.59,博士,14055
34495,154.2,50.28,本科,8014
34496,174.6,61.93,本科,13213
34497,164.8,63.68,硕士,9656
34498,193.4,69.32,硕士,8854
34499,185.2,68.96,硕士,17995
34500,176.5,86.73,博士,6272
34501,190.4,61.43,硕士,17653
34502,177.8,47.32,博士,2350
34503,196.4,77.28,本科,10225
34504,159.6,56.12,本科,11638
34505,183.2,79.33,博士,9053
34506,157.3,48.69,本科,19258
34507,184.5,59.17,硕士,9073
34508,162.2,52.93,博士,18687
34509,160.6,52.87,硕士,4773
34510,159.7,37.26,硕士,10091
34511,176.3,85.25,博士,5143
34512,167.6,58.12,硕士,14911
34513,158.7,85.44,博士,7045
34514,159.5,48.27,博士,13387
34515,171.1,69.97,本科,8846
34516,164.9,55.88,本科,2759
34517,163.5,41.57,博士,3448
34518,171,62.75,本科,6410
34519,159.6,83.7,本科,14989
34520,173,71.14,博士,13208
34521,161.8,38.55,博士,18409
34522,153.2,54.71,本科,20316
34523,151.8,37.44,硕士,15736
34524,195.5,47.1,硕士,15925
34525,163,55.29,本科,7911
34526,155.9,40.18,博士,9735
34527,197,63.74,博士,15717
34528,157.6,65.4,博士,-1086
34529,150.8,67.91,本科,22689
34530,157.4,75.43,本科,13125
34531,191.4,35.47,本科,11441
34532,191.2,47.19,本科,13036
34533,198.7,66.95,本科,17996
34534,155.1,59.69,硕士,10024
34535,187.9,88.83,硕士,15224
34536,167,47.26,博士,15983
34537,160.9,49.42,博士,8488
34538,179.3,57.31,本科,4623
34539,167,41.66,博士,15581
34540,164.2,77.32,博士,9307
34541,184.8,64.8,博士,4893
34542,198.1,56.52,本科,10376
34543,199.9,41.77,本科,6276
34544,198.3,60.46,博士,17685
34545,159.7,62.15,博士,19793
34546,159.3,81.94,硕士,6512
34547,171,48.98,硕士,9702
34548,197.4,72.61,本科,7871
34549,189.1,86.62,博士,11218
34550,170.8,44.3,本科,5656
34551,175.7,52.05,本科,6452
34552,172.9,88.07,博士,6261
34553,172.4,52.17,本科,3392
34554,170.8,66.94,本科,20455
34555,156.2,41.58,本科,10659
34556,199.4,54.45,博士,18805
34557,155.9,36.29,硕士,5605
34558,196.5,51.84,硕士,11133
34559,185.2,41.2,本科,8485
34560,182.2,62.49,硕士,10058
34561,193.4,87.27,本科,19701
34562,197.7,74.05,本科,8097
34563,185.3,59.18,本科,15904
34564,173.3,45.88,硕士,4761
34565,164.5,77.34,硕士,19335
34566,172.4,41.64,硕士,681
34567,178.3,55.14,硕士,5877
34568,185.6,79.39,博士,21030
34569,186,45.79,本科,18368
34570,192.3,64.62,博士,16400
34571,192.2,85.33,博士,19761
34572,195.6,55.28,本科,15046
34573,151.2,68.62,本科,20849
34574,154.9,56.11,硕士,11074
34575,168.2,87.89,硕士,16414
34576,184.8,55.5,博士,16981
34577,161.9,50.51,本科,20759
34578,195.2,85.53,硕士,12711
34579,169,71.01,硕士,6278
34580,169.4,58.39,硕士,10974
34581,173.3,75.18,本科,21340
34582,155.7,56.15,本科,9709
34583,166.6,71.16,硕士,16786
34584,152.5,52.24,硕士,9163
34585,196.1,81.8,本科,15269
34586,160.2,38.36,本科,19134
34587,186.4,49.76,博士,14124
34588,196.1,70.03,硕士,16134
34589,182.3,70.07,本科,10840
34590,172,69.41,本科,13044
34591,186.8,78.13,硕士,13905
34592,195.1,47.12,博士,5969
34593,167.4,54.84,博士,12077
34594,178.3,56.65,博士,13468
34595,189.5,71.68,博士,6525
34596,184.6,83.87,本科,6560
34597,192.8,53.05,博士,19731
34598,171.2,55.4,博士,19943
34599,170.7,75.89,博士,15945
34600,167.9,87.71,博士,14323
34601,191.8,42.05,本科,9357
34602,172.4,79.62,本科,6355
34603,173.4,56.79,本科,13442
34604,182.4,71.49,博士,13489
34605,152.8,86.65,博士,13091
34606,157.7,88.76,硕士,16663
34607,150.4,84.92,硕士,20625
34608,181.7,68.35,硕士,14713
34609,173.9,68.71,本科,9478
34610,181.8,36.29,硕士,2826
34611,198.2,41.46,硕士,15768
34612,181.3,69.72,本科,12860
34613,195.9,72.18,本科,4613
34614,182.7,88.69,本科,9113
34615,164.6,63.55,本科,9238
34616,151.2,54.89,本科,5123
34617,152.9,64.78,本科,4109
34618,154.7,75.94,本科,7384
34619,198.3,77.32,本科,6637
34620,182.8,80.99,本科,12615
34621,166.2,42.4,硕士,5988
34622,176.1,81.08,硕士,8967
34623,166.8,42.96,博士,11018
34624,193.6,82.64,博士,15659
34625,151.7,41.42,本科,7593
34626,169.4,37,本科,16554
34627,189.9,42.77,博士,9848
34628,160.5,78.02,硕士,17451
34629,184.9,46.58,博士,3301
34630,165.5,40.41,本科,17737
34631,181.4,40.81,本科,19888
34632,186.1,49.44,博士,9845
34633,163.8,58.48,博士,15521
34634,165.5,68.01,本科,10219
34635,178.4,43.98,博士,10284
34636,177.8,67.27,本科,11498
34637,151.1,57.08,本科,5880
34638,179.7,66.85,本科,13798
34639,162.3,61.31,本科,16463
34640,187.2,45.56,硕士,10580
34641,188.3,40.09,硕士,11740
34642,170.7,55.18,硕士,17234
34643,199,81.52,硕士,16423
34644,154,84.05,本科,10723
34645,150.4,55.23,硕士,18185
34646,159.5,86.1,硕士,20229
34647,193,58.11,博士,12725
34648,167.9,44.79,本科,12260
34649,167,50.91,博士,13688
34650,180.5,72.94,博士,13010
34651,162.9,56.35,硕士,5698
34652,196.6,46.14,博士,19810
34653,163.6,77.86,硕士,10935
34654,180.4,79.36,博士,9703
34655,198.1,52.24,硕士,9524
34656,193.7,66.69,本科,15329
34657,184.6,62.48,硕士,11291
34658,189,78.97,硕士,8955
34659,179.3,81.67,硕士,16703
34660,181.3,71.68,硕士,9293
34661,152.8,44.91,硕士,2182
34662,158.2,76.97,博士,16433
34663,161.4,61.89,硕士,11661
34664,179.1,58.64,硕士,17107
34665,158.9,84.99,硕士,14869
34666,151,66.69,博士,7260
34667,197.7,40.48,硕士,4048
34668,158.6,65.4,硕士,18078
34669,157.4,55.71,博士,19830
34670,160.9,39.7,博士,8921
34671,199.4,79.21,博士,7588
34672,194.2,84.23,博士,12030
34673,158,62.59,硕士,17007
34674,163.2,69.27,硕士,16405
34675,161,86.26,本科,24719
34676,189.1,79.84,硕士,13363
34677,199.5,84.01,博士,16029
34678,186.3,88.27,本科,11600
34679,192.6,48.5,硕士,8590
34680,183.5,73.08,本科,12133
34681,199.4,42.13,硕士,16394
34682,159.5,48.81,本科,7297
34683,187.4,58.88,本科,4925
34684,181.9,87.22,本科,6909
34685,172.3,42.46,本科,115
34686,174.3,44.21,硕士,12418
34687,179.5,86.37,本科,24419
34688,150.4,56.17,博士,15571
34689,199.3,81.41,本科,18525
34690,182,51.43,博士,9485
34691,189.1,83.21,本科,5500
34692,173.1,62.16,本科,6895
34693,150,45.24,硕士,7993
34694,188.9,56.42,博士,16260
34695,195.4,52.09,博士,20951
34696,150.1,79.16,本科,11815
34697,165.2,86.36,硕士,11622
34698,187.2,69.9,硕士,7726
34699,189.2,66.31,本科,17586
34700,160.2,44.79,本科,17888
34701,150.3,50.87,博士,16672
34702,159.2,82.82,博士,18562
34703,185.2,67.23,本科,4295
34704,185.6,57.42,博士,5550
34705,188.6,46.25,硕士,15863
34706,168.9,87.62,博士,17602
34707,152.7,58.39,硕士,12116
34708,163.6,68.15,本科,14709
34709,192.8,74.47,本科,10761
34710,174.7,41.21,本科,13299
34711,155.3,78.3,硕士,17843
34712,172.8,35.09,本科,20035
34713,168.5,75.92,本科,20909
34714,178.3,87.54,博士,17766
34715,178.8,54.24,硕士,12941
34716,166.8,56.11,硕士,4976
34717,160.9,47.6,本科,6479
34718,169,79.85,博士,18624
34719,182.2,61.16,本科,7334
34720,193.6,51.75,博士,4085
34721,173.5,84.81,硕士,20041
34722,186.2,62.68,硕士,12117
34723,174.5,80.87,博士,6681
34724,163.2,60.21,博士,10913
34725,173.1,69.45,博士,23026
34726,198.9,89.57,博士,11019
34727,199.2,46.5,硕士,8985
34728,183.8,78.19,本科,4207
34729,173.3,44.95,硕士,5756
34730,192.9,41.03,博士,1529
34731,193.9,74.63,本科,4865
34732,157.4,62.54,硕士,20246
34733,173.7,39.82,博士,13379
34734,167.3,60.34,博士,12019
34735,162.1,73.7,博士,8187
34736,167.9,36.53,硕士,5773
34737,173.5,78,本科,14383
34738,166.6,39.84,硕士,8394
34739,171.4,64.85,硕士,13417
34740,199.3,60.87,本科,15166
34741,181.8,37.92,本科,14066
34742,182.7,60.4,硕士,14259
34743,193.5,44.83,博士,5342
34744,157,61.23,博士,16546
34745,192.8,62.95,本科,13673
34746,158.7,36.81,本科,3353
34747,195.7,77.87,本科,20845
34748,171.8,47.05,硕士,10206
34749,185.3,74.18,本科,22930
34750,161.2,76.01,本科,18185
34751,163.2,82.02,博士,20939
34752,159.1,78.96,硕士,15407
34753,154.9,51.93,硕士,15971
34754,196.7,75.7,硕士,13109
34755,177.6,69.39,硕士,5727
34756,199.3,58.39,本科,15803
34757,178.9,57.52,博士,15959
34758,185.2,53.37,硕士,5623
34759,168.2,87.85,本科,6879
34760,165.2,44.02,本科,10168
34761,157,46,博士,11256
34762,163,39.55,硕士,13287
34763,154.7,58.22,本科,16861
34764,178.1,44.24,博士,14313
34765,173.6,41.08,硕士,14998
34766,174.2,81.38,博士,6017
34767,197.6,62.27,博士,15285
34768,170.6,86.34,博士,18959
34769,172.1,42.26,博士,15063
34770,160.6,38.83,硕士,18139
34771,164.3,77.59,博士,7104
34772,180.3,49.77,博士,16559
34773,178.5,35.48,博士,14927
34774,156.4,79.64,博士,13470
34775,176.3,70.32,博士,13288
34776,171.8,46.89,硕士,23469
34777,181.3,52.84,博士,8370
34778,152.4,66.13,本科,14303
34779,185.3,74.73,硕士,1361
34780,187.8,46.72,本科,12755
34781,183.3,74.89,本科,19460
34782,153.2,64.81,硕士,11933
34783,167.6,41.09,硕士,11919
34784,168.3,59.36,硕士,16156
34785,160.1,54.04,本科,3181
34786,178.3,43.53,本科,2787
34787,189.2,62.97,本科,12926
34788,184.5,51.01,硕士,1891
34789,161,50.83,本科,14030
34790,165,68.8,博士,12250
34791,167.1,89.99,博士,8045
34792,168,38.81,本科,14542
34793,185.4,61.38,本科,16847
34794,190.1,73.28,硕士,14647
34795,195.6,80.4,博士,13724
34796,164.5,79.63,本科,6516
34797,189.2,48.05,博士,5819
34798,159.9,65.97,博士,27322
34799,160.9,73.66,博士,13970
34800,191.1,56.32,硕士,15735
34801,170.9,62.75,硕士,14084
34802,170.1,75,博士,11523
34803,187,67.64,硕士,8921
34804,187.6,81.42,博士,16982
34805,150.9,51.49,博士,7802
34806,165.4,86.46,本科,9034
34807,155.5,57.51,本科,18460
34808,199.6,53.3,本科,17929
34809,159.2,57.05,博士,11345
34810,167.8,72.81,博士,3113
34811,197.6,67.97,硕士,5475
34812,193.1,38.97,本科,7437
34813,185.4,78.83,博士,22189
34814,166.9,79.44,硕士,14466
34815,167.3,73.19,博士,7086
34816,179.9,63.24,硕士,17502
34817,191.8,75.98,博士,13420
34818,184.6,40.03,硕士,10188
34819,175.5,65.61,本科,4795
34820,168.7,48.95,硕士,3963
34821,180.3,73.49,本科,11345
34822,196.9,63.81,硕士,9102
34823,166,49.09,博士,19322
34824,195.8,68.05,硕士,7751
34825,154.8,54.78,本科,10557
34826,197.2,74.2,博士,18859
34827,178.2,75.24,博士,21687
34828,196.6,73.21,博士,18341
34829,194.2,74.11,硕士,9673
34830,151.9,47.3,本科,6887
34831,175.5,80.46,博士,15630
34832,195.6,84.16,硕士,6880
34833,187,74.02,本科,18516
34834,169.9,55.24,本科,9977
34835,173.8,65.64,博士,11292
34836,176,49.43,硕士,19291
34837,152.7,81.38,硕士,22835
34838,152.2,78.11,硕士,5753
34839,177.3,60.35,博士,19804
34840,173,66.85,博士,14371
34841,152.6,59,本科,14851
34842,192.3,80.48,硕士,18846
34843,156.1,52.28,硕士,7516
34844,183.4,51.65,本科,8854
34845,171.2,73.71,博士,7835
34846,162,55.85,博士,16575
34847,150.1,50.47,博士,10203
34848,168,56.76,本科,7891
34849,152.3,61.97,博士,20107
34850,150.1,35.3,博士,4943
34851,178,79.16,硕士,22241
34852,176.1,35.65,硕士,19120
34853,188.9,53.23,博士,3415
