staff_id,height,weight,qualification,salary
37329,192.9,44.75,本科,12568
37330,199.7,89.51,本科,8667
37331,172.8,79.01,硕士,14193
37332,185.7,60.78,博士,8624
37333,166.8,78.97,博士,18408
37334,181.2,88.48,博士,19660
37335,171.5,64.45,本科,11117
37336,153.9,52.74,博士,14441
37337,171.1,68.16,博士,7439
37338,164.9,72.28,博士,4905
37339,152.2,81.57,本科,10127
37340,157.1,57.03,本科,13185
37341,168.8,62.99,硕士,8089
37342,174.9,36.96,硕士,6135
37343,197.1,65.69,硕士,9507
37344,175.6,35.76,本科,18337
37345,163.2,39.43,本科,13063
37346,182.6,71.5,博士,6521
37347,178.5,45.07,本科,5672
37348,162,58.55,硕士,12343
37349,159.5,59.09,本科,5871
37350,188.3,63.51,本科,14583
37351,159,35.31,硕士,4210
37352,194.7,54.43,博士,7963
37353,176.7,48.43,博士,12167
37354,175.3,44.3,博士,6897
37355,176.2,59.43,硕士,18410
37356,156.1,58.31,博士,9644
37357,150,85.36,博士,5959
37358,157.9,50.62,本科,19436
37359,185.3,83.74,本科,16551
37360,178.5,69.75,本科,17959
37361,178.7,58.79,硕士,5858
37362,171.2,60.06,博士,9242
37363,152.4,49.03,本科,15991
37364,170.9,80.62,本科,13279
37365,185.8,51.23,硕士,16782
37366,196.7,36.85,本科,12548
37367,178.3,66.24,本科,17519
37368,183.8,35.96,本科,9498
37369,159.1,39.75,本科,5739
37370,188.1,48.6,硕士,15820
37371,156.6,37.01,博士,12514
37372,160.4,55.58,硕士,7473
37373,177,72.45,博士,6985
37374,172.5,62.92,博士,19449
37375,173.9,83.43,博士,9449
37376,182.2,54.92,博士,11988
37377,192.6,84.03,硕士,15693
37378,153,44.69,本科,19015
37379,189.1,59.97,本科,19937
37380,199.5,58.46,本科,5237
37381,164,78.26,硕士,6657
37382,184.6,37.73,博士,6047
37383,153.3,68.98,博士,7539
37384,181.4,52.24,本科,13119
37385,164.5,82.27,博士,11353
37386,187.5,86.1,博士,19239
37387,161,41.32,硕士,14930
37388,159.5,40.97,博士,13291
37389,183.8,52.05,硕士,11437
37390,151.9,75.83,硕士,8081
37391,158,45.93,本科,15562
37392,199.2,51.27,本科,6815
37393,175,39.36,本科,6885
37394,155.8,53.37,博士,20072
37395,192.4,63.68,博士,10559
37396,188,81.84,本科,15068
37397,170.5,88.81,本科,13387
37398,162.4,86.8,本科,19118
37399,174.7,36.7,硕士,4395
37400,171.1,88.3,博士,19683
37401,195.7,88.18,硕士,18794
37402,197.6,37.94,博士,13950
37403,199.7,87.71,硕士,4686
37404,198.6,89.75,博士,19815
37405,159.1,37.33,博士,12034
37406,178.5,67.17,博士,9026
37407,158.7,69.06,硕士,11071
37408,160.3,82.04,本科,4213
37409,198.8,71.15,硕士,19005
37410,175.5,87.7,博士,8751
37411,180.9,79.43,博士,16149
37412,159.2,37.92,博士,15285
37413,160,86.32,硕士,19165
37414,190.2,88.19,本科,16261
37415,170.4,35.84,硕士,13797
37416,177.1,76.86,本科,7461
37417,164.6,46.52,本科,7233
37418,180.1,67.86,本科,7148
37419,193.4,73.88,本科,11649
37420,170.3,47.52,博士,8684
37421,167.9,62.86,硕士,11991
37422,157.4,64.15,博士,18245
37423,190.7,50.83,博士,15399
37424,189.3,77.86,本科,15669
37425,174.2,72.13,硕士,16629
37426,197,71.05,本科,19342
37427,170.6,75.54,本科,6705
37428,198.3,42.84,博士,13087
37429,199.5,63.82,本科,9583
37430,188.8,52.36,博士,17321
37431,189.9,79.01,硕士,16599
37432,173,57.81,博士,17659
37433,186.6,50.65,本科,12983
37434,161.6,85.41,本科,9607
37435,184,81.99,硕士,13777
37436,158.6,79.61,博士,6541
37437,159.8,89.32,本科,7725
37438,191.2,60.24,博士,8925
37439,167.8,39.17,硕士,16780
37440,184,88.04,本科,15587
37441,150.4,52.13,博士,8996
37442,160.4,57.54,本科,18235
37443,182,45.48,博士,18919
37444,153.2,49.82,硕士,19254
37445,181.8,75.44,本科,7256
37446,154.3,43.91,博士,8602
37447,161.2,69.9,博士,9868
37448,187.8,68.12,本科,7435
37449,184.8,85.8,博士,15261
37450,192.7,77.07,博士,15575
37451,192.5,65.14,本科,9009
37452,151.1,81.25,硕士,10322
37453,191.1,56.06,博士,18109
37454,169,42.98,本科,13659
37455,182.1,53.08,硕士,17701
37456,181.1,49.94,博士,8226
37457,182.3,84.92,本科,16426
37458,166.6,75.57,博士,4197
37459,192.1,89.57,硕士,14505
37460,197.7,55.29,硕士,15837
37461,156.3,78.74,博士,19593
37462,156.7,49,本科,17845
37463,177.7,48.19,硕士,12667
37464,163.1,87.86,本科,19248
37465,151.9,46.48,本科,10977
37466,182.7,43.51,硕士,15013
37467,197.8,64.8,硕士,11755
37468,170.7,35.65,博士,17572
37469,177.7,52.64,硕士,4821
37470,178.2,37.56,博士,11759
37471,156.8,59.45,本科,8314
37472,185.6,42.25,本科,8103
37473,176.1,57.85,本科,8639
37474,189.1,67.08,硕士,8030
37475,182.7,81.59,本科,18763
37476,160.3,54.84,硕士,10357
37477,175.2,72.63,本科,7379
37478,161.2,76.63,博士,14517
37479,183.1,61.34,硕士,11735
37480,193.2,78.88,本科,19522
37481,170.2,65.4,本科,9407
37482,173.7,39.46,本科,12951
37483,153.7,71.71,博士,16351
37484,165.6,42.77,本科,4875
37485,190.8,71.58,博士,9370
37486,192.3,87.84,本科,14255
37487,170.5,69.38,本科,18800
37488,196.6,74.05,博士,10871
37489,169.9,52.56,博士,9761
37490,165.4,42.18,博士,19781
37491,169.7,87.64,硕士,5883
37492,198.4,42.67,博士,8955
37493,193.3,81.87,本科,8932
37494,166.9,58.04,本科,6755
37495,172.4,55.08,本科,19870
37496,176.8,69.69,本科,10124
37497,177.6,44.37,博士,6124
37498,198.4,42.08,本科,11878
37499,197.2,44.15,硕士,16345
37500,182.9,37.15,博士,6755
37501,156.9,35.47,本科,8763
37502,165.9,35.5,本科,14453
37503,196.6,78.11,博士,12283
37504,156.2,61.46,博士,11923
37505,170.5,51.34,博士,11197
37506,188.7,77.36,博士,11614
37507,185.2,53.23,本科,19107
37508,167.5,60.58,博士,17605
37509,163.7,57.73,硕士,5445
37510,176.3,75.05,硕士,10729
37511,186.7,54.02,硕士,6799
37512,183,50.76,硕士,17024
37513,168.5,45.85,硕士,6937
37514,159.4,75.15,硕士,19329
37515,151.5,48.44,硕士,14069
37516,176.2,63.36,博士,14115
37517,176.4,66.03,硕士,17419
37518,184.7,81.31,博士,5115
37519,165.7,38.24,硕士,9328
37520,168.2,70.36,硕士,4609
37521,153.1,87.62,硕士,13149
37522,190.8,86.03,博士,13041
37523,170.5,78.68,本科,4596
37524,150.7,46.34,博士,4835
37525,192.3,53.77,博士,16019
37526,195.5,55.25,博士,15859
37527,199.3,79.72,硕士,15007
37528,171.5,86.52,本科,6383
37529,181.6,74.97,本科,20121
37530,165.8,72.1,本科,6668
37531,162.6,65.67,博士,11785
37532,188.9,38.76,硕士,6319
37533,164.9,77.02,硕士,13428
37534,163.5,43.08,本科,8951
37535,157.6,46.36,本科,19999
37536,167.8,84.6,博士,19134
37537,181,71.33,硕士,16239
37538,187.5,50.97,本科,15925
37539,155,86.24,本科,7587
37540,193.2,66.51,硕士,17994
37541,177.1,61.41,本科,12464
37542,182.7,64.31,硕士,9814
37543,185.1,56.04,本科,14883
37544,165.5,82.86,本科,18800
37545,176.1,64.62,博士,5799
37546,185.8,84.18,硕士,5801
37547,195.3,86.21,本科,9763
37548,188.8,79.32,博士,14016
37549,165.3,85.98,博士,8931
37550,191.1,45.6,博士,16983
37551,162.8,73.28,本科,14788
37552,182,59.15,硕士,10907
37553,155.6,57.41,博士,5332
37554,160.2,70.87,硕士,19217
37555,173.4,69.27,硕士,19424
37556,185.7,40.33,本科,8097
37557,157.7,47.46,硕士,17169
37558,179.7,56.45,硕士,9999
37559,185,41.09,博士,16426
37560,165.4,54.61,硕士,19553
37561,150.9,84.15,本科,19683
37562,156.7,88.11,博士,17871
37563,152.9,85.17,本科,11558
37564,196,63.22,硕士,12819
37565,166.6,79.32,本科,16903
37566,154.7,40.73,硕士,15721
37567,162.2,84.3,硕士,7989
37568,199.5,48.84,硕士,14543
37569,195.6,49.94,本科,12641
37570,196.2,54.86,本科,4395
37571,183.6,82.8,博士,14381
37572,186.3,75.49,本科,9847
37573,163.6,48.54,硕士,13851
37574,182.7,51.5,本科,7287
37575,194.7,41.27,本科,5093
37576,190.9,87.26,博士,13185
37577,180.2,79.29,本科,17197
37578,167.9,66.62,硕士,6139
37579,185.2,64.28,博士,17649
37580,167,57.6,本科,13431
37581,187.4,84.74,本科,17964
37582,155.7,86.88,硕士,12205
37583,150.9,75.57,本科,15988
37584,166,82.11,博士,5785
37585,186.5,43.81,博士,8448
37586,165.6,60.35,博士,18552
37587,159,60.43,本科,4539
37588,187.1,45.07,本科,18552
37589,153.5,49.93,博士,8870
37590,172.7,68.74,博士,4933
37591,198.9,61.54,硕士,14281
37592,175.3,55.73,硕士,14567
37593,182,54.51,硕士,19141
37594,161.9,37.19,本科,5852
37595,189,41.32,本科,19589
37596,189,46.26,博士,10804
37597,195.3,44.91,硕士,12294
37598,186.9,55.35,硕士,13877
37599,199.1,51.43,博士,12861
37600,179.2,37.53,博士,6010
37601,158.7,75.05,博士,13881
37602,157.9,88.3,本科,19809
37603,174.7,83.51,博士,14403
37604,158.1,68.07,本科,17458
37605,179.6,62.77,硕士,4281
37606,191.3,75.29,博士,5365
37607,194.5,48.88,本科,8086
37608,175.5,55.34,本科,4493
37609,157.9,51.41,博士,5984
37610,157.5,66.3,本科,10403
37611,181.5,79.25,博士,19215
37612,171.7,47.47,本科,6359
37613,164.1,64.5,博士,12143
37614,168.6,72.24,博士,14815
37615,159.8,81.18,硕士,19575
37616,171.5,82.15,博士,10570
37617,163.3,82.01,硕士,20111
37618,179.5,58.14,博士,19359
37619,180.6,87.32,博士,16786
37620,188.8,61.55,硕士,11108
37621,169,45.98,本科,5833
37622,188.5,35.61,博士,15839
37623,165.5,58.99,博士,9316
37624,199.5,60.76,硕士,8384
37625,154.5,48.59,博士,5923
37626,164.8,73.8,本科,16977
37627,162.2,64.5,博士,6411
37628,181.9,42.23,硕士,18649
37629,171.9,80.91,硕士,7391
37630,157,68.84,博士,19647
37631,178.1,38.94,博士,18970
37632,177.2,82.47,博士,17420
37633,161.9,67.84,博士,17573
37634,152.6,66.38,本科,7437
37635,186.3,51.87,本科,12639
37636,176.9,67.83,博士,13497
37637,181.1,57.81,本科,6546
37638,188.7,75.52,博士,14663
37639,169,79.42,博士,18667
37640,198.9,67.34,本科,4457
37641,167.5,60.26,硕士,8672
37642,158.8,74.95,硕士,15571
37643,193.7,50.09,硕士,19011
37644,161.9,74.73,硕士,7311
37645,176.8,85.57,硕士,9817
37646,164.5,57.39,硕士,18589
37647,199.7,46.74,博士,13299
37648,151.8,71.36,本科,16989
37649,178,49.57,博士,11219
37650,158.4,63.55,博士,6961
37651,188.6,89.93,硕士,11442
37652,187.1,61.83,硕士,11005
37653,191,68.01,本科,16738
37654,196.6,72.53,硕士,15740
37655,187.9,81.02,本科,15997
37656,161.6,69.88,本科,16358
37657,153.5,39.68,硕士,8417
37658,169.2,41.77,本科,7552
37659,156.4,50.29,博士,12942
37660,187.9,39.06,硕士,9276
37661,154.4,59.84,博士,14146
37662,196,53.79,硕士,6203
37663,195.4,71.1,硕士,6893
37664,166.6,57.22,博士,8817
37665,177.8,57.53,硕士,11807
37666,172.1,89.16,博士,17373
37667,184.3,78.81,本科,11561
37668,156.5,42.61,博士,6075
37669,181.6,84.97,硕士,12886
37670,155.8,36.05,博士,14453
37671,154,41.09,博士,13345
37672,184.8,62.89,硕士,5753
37673,198.3,35.9,硕士,17555
37674,151.8,61.24,博士,8643
37675,180.1,47.69,本科,12231
37676,178.5,56.73,硕士,9939
37677,190.7,83.31,本科,8877
37678,169.3,85.56,硕士,12736
37679,160.2,86.76,博士,17802
37680,181.2,71.05,硕士,18343
37681,193.5,42.16,博士,13466
37682,184.7,55.05,博士,16242
37683,181.4,44.86,本科,13902
37684,165.6,74.64,硕士,7529
37685,180.8,81.06,博士,17867
37686,151,36.97,硕士,19077
37687,171.1,85.77,本科,10475
37688,191.2,60.14,硕士,9898
37689,168,55.32,本科,7373
37690,150.9,62.74,博士,15729
37691,159.5,58.4,博士,16993
37692,198.6,47.64,本科,4548
37693,189.2,53.33,本科,10519
37694,176.4,86.24,本科,6976
37695,169.7,68.64,博士,17369
37696,199.4,50.55,硕士,18616
37697,189,57.55,博士,13321
37698,172.9,70.11,本科,9724
37699,156,63.56,本科,17267
37700,160,49.4,博士,18799
37701,191.8,73.27,本科,19000
37702,187.1,86.17,本科,7143
37703,167.4,45.85,硕士,12945
37704,175.6,65.11,博士,17721
37705,158.5,43,博士,19311
37706,154.3,76.03,博士,5187
37707,170.4,75.01,硕士,8736
37708,188.8,60.64,博士,9903
37709,185.5,77,博士,9465
37710,166.7,73.71,博士,10815
37711,192.8,54.97,本科,8677
37712,198.5,76.73,博士,14398
37713,162.3,58.29,本科,7136
37714,160,86.61,硕士,6411
37715,198.2,85.31,博士,13019
37716,152.3,58.07,博士,17062
37717,191.7,47.89,硕士,17066
37718,173.6,70.98,硕士,11130
37719,172,62.24,博士,19042
37720,158.7,67.46,硕士,16161
37721,198.8,51.75,本科,14608
37722,180.4,78.32,硕士,17183
37723,192.5,79.51,本科,11095
37724,163.9,70.7,硕士,15485
37725,165.5,52,本科,19279
37726,196.6,64.41,博士,14800
37727,166.8,74.35,硕士,11873
37728,182.5,83.38,硕士,9629
37729,157.5,56.91,本科,12632
37730,176.2,38.35,本科,16877
37731,161.6,56.46,硕士,15283
37732,179.2,68.96,本科,6942
37733,154.8,61,本科,10191
37734,193.9,46.61,硕士,16858
37735,155.9,61.82,本科,14547
37736,196.5,35.51,本科,9232
37737,192.5,58.96,本科,8721
37738,165,54.35,硕士,18034
37739,172.1,42.3,硕士,18963
37740,174.3,70.76,硕士,16718
37741,198.8,60.91,硕士,14875
37742,177.4,64.7,硕士,19905
37743,155.7,52.3,博士,6407
37744,155.4,85.09,硕士,4953
37745,158.3,75.21,本科,8335
37746,160.3,68.81,博士,12497
37747,158.3,72.46,本科,6099
37748,151.8,76.78,硕士,9743
37749,184.9,56.06,博士,12960
37750,167.7,70.16,本科,10937
37751,167.2,45.48,本科,7565
37752,191.6,64.5,博士,15937
37753,176.5,63.6,硕士,13614
37754,162.6,66.26,本科,12731
37755,162.8,89.49,本科,13759
37756,198.8,49.53,硕士,13089
37757,166.3,55.68,硕士,15554
37758,150.1,41.04,博士,8035
37759,169.9,78.34,博士,11587
37760,183,63.82,本科,8433
37761,190.7,77.52,硕士,18969
37762,177.3,46.41,硕士,12136
37763,180.9,39.09,本科,10224
37764,196.7,57.42,硕士,11837
37765,157.8,82.42,博士,9619
37766,179,49.31,博士,9883
37767,180.4,54.9,本科,4956
37768,188.2,80.1,硕士,6796
37769,160.6,48.3,硕士,12922
37770,162.2,80.41,硕士,19591
37771,163.4,67.72,本科,17086
37772,174.8,60,博士,13535
37773,188.4,82.19,博士,12653
37774,160.2,70.49,硕士,17631
37775,195.9,66.74,博士,15266
37776,171.4,85.24,硕士,16564
37777,197.8,83.34,硕士,5815
37778,158.2,36.81,博士,18557
37779,153.1,89.5,硕士,18025
37780,174.6,85.82,硕士,20100
37781,172.3,80.5,本科,6566
37782,152.1,56.9,博士,13493
37783,173.3,69.63,本科,5686
37784,195.7,83.38,博士,18179
37785,176.8,77.37,本科,6963
37786,198.1,40.44,本科,10373
37787,193.6,83.33,博士,16933
37788,185,44.48,本科,18180
37789,153.5,47.55,本科,10456
37790,162.9,52.56,本科,18929
37791,153.4,42.1,本科,14457
37792,170.2,83.12,本科,17371
37793,154.2,72.04,博士,16606
37794,159,42.49,博士,6257
37795,172.5,40.72,硕士,13243
37796,165.1,65.32,本科,6447
37797,150.8,68.53,博士,15317
37798,171.7,51.77,博士,13527
37799,174.3,39.17,硕士,15450
37800,153.8,43.65,硕士,11738
37801,174.3,89.84,博士,15737
37802,188.2,88.2,博士,19486
37803,155,58.11,本科,17251
37804,176.1,77.61,本科,18605
37805,181.2,59.09,硕士,4889
37806,151.7,62.42,硕士,9476
37807,155.3,77.11,博士,10104
37808,157.9,51.66,硕士,7413
37809,154.8,38.17,博士,9177
37810,156,87.68,本科,11493
37811,195.3,70.43,本科,12267
37812,185.4,57.18,本科,10783
37813,169.6,63.44,博士,15573
37814,151.7,88.35,硕士,4269
37815,183,37.64,硕士,10846
37816,195,77.96,本科,5549
37817,183.6,47.61,硕士,16699
37818,190.3,47.11,本科,11127
37819,159,50.21,博士,17975
37820,164.4,82.6,博士,4453
37821,171.8,64.17,硕士,13679
37822,185.2,71.37,博士,4788
37823,177.6,73.7,硕士,11808
37824,172,61.18,本科,18719
37825,192,69.66,本科,11811
37826,167,65.51,本科,18794
37827,196.4,45.95,硕士,14938
37828,174.3,43.26,硕士,6130
37829,150,71.16,硕士,5909
37830,163.2,81.91,本科,14971
37831,155.2,70.02,本科,6219
37832,197.6,71.36,硕士,9469
37833,158.6,73.85,硕士,12519
37834,172.4,56.63,本科,14063
37835,189,73.46,硕士,19233
37836,199.9,85.03,本科,18995
37837,176.7,78.04,硕士,19147
37838,150,75.19,博士,19984
37839,162.4,54.07,本科,14933
37840,192.1,86.94,博士,7507
37841,173.8,48.52,本科,14021
37842,184.6,56.73,本科,7076
37843,156.2,76.49,硕士,10383
37844,182.1,77.66,本科,10048
37845,163.7,78.17,本科,6851
37846,154.7,40.57,硕士,4479
37847,190.7,43.2,博士,11369
37848,187.6,48.06,博士,14381
37849,175.5,57.79,本科,7719
37850,150.2,77.17,博士,17828
37851,166.9,78.99,本科,18466
37852,156.1,84.36,博士,13109
37853,197.5,57.6,硕士,9689
37854,194.6,45.4,博士,10475
37855,178.3,64.36,博士,8031
37856,168.1,46.09,博士,15541
37857,158.5,59.01,博士,9319
37858,173.4,39.87,本科,6166
37859,179.4,69.32,硕士,10715
37860,151.6,87.34,博士,16088
37861,197.1,61.56,本科,15104
37862,186.6,59.66,本科,15964
37863,189.3,74.45,硕士,6370
37864,186.2,84.62,博士,16674
37865,196.4,84.28,硕士,17570
37866,172.3,56.9,硕士,16611
37867,151.5,82.79,硕士,7741
37868,163.4,42.33,本科,13976
37869,169.9,51.85,本科,10895
37870,198.2,69.76,本科,19636
37871,199.4,39.79,博士,19243
37872,188.7,46.95,本科,12467
37873,168.4,56.42,本科,7151
37874,151.3,83.35,博士,5470
37875,165.5,78.66,本科,10420
37876,156.1,43.04,博士,4396
37877,182.4,70.92,博士,12629
37878,168.7,50.65,本科,17507
37879,192.5,54.48,本科,17404
37880,164.5,50.82,硕士,8554
37881,182.6,72.76,本科,5839
37882,153.5,63.45,博士,15763
37883,155.6,59.2,硕士,6307
37884,187.7,87,博士,8363
37885,187.9,85.13,博士,13793
37886,158.7,47.77,博士,4477
37887,162.2,76.57,本科,13950
37888,198.9,89.18,硕士,17119
37889,179.4,38.11,博士,17527
37890,158.4,54.59,博士,12449
37891,167.5,65.67,本科,10778
37892,182.6,45.17,博士,8041
37893,160.7,62.43,博士,4634
37894,175.9,61.33,博士,10429
37895,163.4,59.66,硕士,4594
37896,175.6,68.49,硕士,19439
37897,189.1,55.73,本科,7685
37898,181.2,73.04,硕士,11004
37899,170.5,83.07,博士,8205
37900,153.5,40.63,硕士,10848
37901,179.8,72.87,博士,8153
37902,197.3,46.97,硕士,4689
37903,194,40.9,本科,6331
37904,194.1,89,本科,14829
37905,195.9,56.76,硕士,12190
37906,161.6,40.24,硕士,6485
37907,167,44.4,硕士,8813
37908,191.8,56.22,本科,5569
37909,177.8,81.48,本科,9200
37910,157.2,57.54,硕士,5247
37911,195.3,85.76,硕士,13223
37912,169.3,41.75,本科,13426
37913,192.9,71.35,博士,17959
37914,176.7,87.35,本科,14704
37915,159.1,56.94,硕士,13966
37916,157.9,62.75,博士,19569
37917,174.1,67.6,博士,6419
37918,181.1,55.67,博士,18203
37919,189.7,80.62,本科,15113
37920,160.4,68.96,硕士,4299
37921,154.6,50.47,硕士,13293
37922,181.1,89.48,本科,6632
37923,181.4,84.53,博士,12413
37924,160.4,49.94,本科,15427
37925,161.4,65.87,博士,13348
37926,164.1,75.71,硕士,16604
37927,196.1,70.65,硕士,9587
37928,189.1,69.64,博士,10081
37929,194.1,50.4,硕士,5954
37930,154.5,54.43,本科,5757
37931,172.3,43.63,硕士,16569
37932,152.2,36.3,本科,5825
37933,168.9,48.5,本科,5084
37934,182.1,41.93,博士,12079
37935,179.3,61.67,博士,19797
37936,155.1,74.78,博士,14975
37937,181.6,72.88,博士,5729
37938,166.2,87.29,博士,10307
37939,161,42.55,博士,14101
37940,150,44.31,博士,8708
37941,164.7,75.89,博士,12020
37942,158.3,54.63,硕士,17754
37943,177.5,78.26,本科,17011
37944,173.1,65.1,硕士,18196
37945,180.5,59.71,本科,6484
37946,164.7,71.3,本科,15533
37947,156.3,64.05,本科,13717
37948,157.3,43.52,博士,15645
37949,154.9,71.21,硕士,4125
37950,168.5,44.21,博士,11107
37951,160.6,60.94,博士,7803
37952,163.4,66.15,硕士,6644
37953,157.6,79,本科,13647
37954,175.5,36.68,博士,9845
37955,194.5,63.85,博士,9155
37956,158.4,58.59,博士,4593
37957,169.2,76.73,本科,16156
37958,160.3,72.01,博士,18095
37959,155,62.38,硕士,7176
37960,156,57.99,本科,10556
37961,179.9,57.57,博士,15969
37962,176.4,61.77,本科,16209
37963,161.3,49.69,博士,16153
37964,169.9,44.82,博士,13701
37965,187.2,38.34,本科,6776
37966,176.3,53.14,博士,18941
37967,170,56.21,本科,10929
37968,167.2,86.91,博士,14293
37969,165.9,61.11,博士,15096
37970,188.3,35.01,硕士,5787
37971,175.9,49.46,博士,18563
37972,177.5,79.23,博士,12815
37973,167.2,89.57,博士,15405
37974,173.3,57.3,本科,19929
37975,156.7,84.74,博士,8331
37976,192.8,89.21,博士,16173
37977,165.7,49.91,硕士,19805
37978,181.1,64.53,本科,7293
37979,193.9,87.42,本科,13380
37980,197.6,65.97,本科,14653
37981,183.2,59.05,本科,18950
37982,154.4,87.16,本科,16258
37983,164.3,54.46,本科,13625
37984,179.8,49.01,博士,7917
37985,164.3,83.08,硕士,19341
37986,173.9,51.86,博士,5572
37987,170,64.31,博士,16439
37988,182.2,76.75,本科,5863
37989,159.4,56.31,硕士,13509
37990,155.2,51.09,硕士,11935
37991,179.7,64.78,本科,5760
37992,195.4,58.59,硕士,19021
37993,154.3,52.9,博士,15438
37994,188.4,75.89,博士,6623
37995,188.1,79.52,硕士,14473
37996,182.1,62.83,本科,4585
37997,174.8,62.3,硕士,6651
37998,182.3,85.8,硕士,14478
37999,165.5,64.14,本科,9456
38000,152.9,62.64,本科,14817
38001,171.8,59.52,硕士,8773
38002,189.3,70.65,博士,6093
38003,175.2,46.4,硕士,15276
38004,182.6,66.01,硕士,9423
38005,194.8,49.43,博士,8856
38006,178.6,61.69,本科,8821
38007,156.3,64.13,本科,18549
38008,163.8,38.92,博士,9941
38009,156.6,41.85,本科,14428
38010,166.7,62.66,本科,14162
38011,155.5,84.14,硕士,14103
38012,172.6,52.04,博士,13473
38013,156.5,47.79,博士,18065
38014,179.2,84.1,博士,7291
38015,152.9,73.49,硕士,6983
38016,158.2,63.42,硕士,8526
38017,180.6,63.42,博士,13154
38018,167.3,50.28,博士,8267
38019,155,45,硕士,15733
38020,174.5,85.99,本科,6043
38021,192.1,58.15,硕士,16481
38022,167.3,35.11,本科,13852
38023,150.7,40.65,本科,8637
38024,161.3,85.83,博士,4725
38025,173.2,70.37,本科,18534
38026,153.5,43.92,本科,7644
38027,196.5,56.31,本科,13802
38028,191.6,76,本科,4510
38029,187.7,60.36,硕士,18183
38030,196,67.93,硕士,8609
38031,180.7,54.07,硕士,14762
38032,161.7,56.35,本科,16198
38033,159.6,89.54,硕士,13553
38034,162.5,74.09,本科,9466
38035,199.3,79.53,本科,15627
38036,198.4,37.14,硕士,17333
38037,168.4,81.68,硕士,15659
38038,168.6,36.54,硕士,13073
38039,184.6,39.6,博士,11321
38040,195.5,53.8,博士,5595
38041,182.3,69.48,本科,13158
38042,161.1,48.22,硕士,14207
38043,197.4,46.36,本科,11039
38044,187.5,54.49,硕士,9975
38045,176.6,69.21,硕士,6823
38046,197.8,38.91,硕士,19362
38047,163,88.87,博士,17797
38048,198.8,50.39,博士,14254
38049,173.9,77.29,博士,5249
38050,157.2,84.43,硕士,14553
38051,175,46.4,本科,5309
38052,191,74.09,本科,16243
38053,157,59.78,本科,13071
38054,174.4,84.78,硕士,10709
38055,189.5,48.56,硕士,7281
38056,150.5,37.14,硕士,6231
38057,198.9,52.01,硕士,16471
38058,176.3,77.9,本科,12043
38059,166.6,53.07,博士,6761
38060,196.6,84.68,硕士,7397
38061,169.6,42.33,博士,16288
38062,180,55.16,博士,4957
38063,161.2,54.04,博士,5147
38064,171.1,40.78,本科,7229
38065,167.4,37.14,硕士,14031
38066,153.5,70.87,博士,11335
38067,191.8,45.32,本科,5511
38068,168.1,71.76,博士,19021
38069,158.1,75.01,博士,12467
38070,164.4,40.81,硕士,17057
38071,175.4,57.11,硕士,16435
38072,188.4,85.7,本科,19837
38073,184.5,66.84,博士,5823
38074,188.3,83.75,硕士,6050
38075,177.1,40.64,硕士,8119
38076,176.6,61.28,硕士,13564
38077,188.4,55.73,本科,11858
38078,157.5,39.88,硕士,8943
38079,151.4,56.92,博士,10885
38080,178.1,48.24,博士,7277
38081,150.9,45.63,本科,5889
38082,161.8,50.26,本科,5727
38083,173.7,52.67,博士,5817
38084,176.5,42,硕士,11787
38085,152,64.97,博士,5348
38086,154.7,37.92,本科,16260
38087,198.2,37.79,博士,8033
38088,155.8,71.94,本科,14185
38089,176.5,89.2,本科,4334
38090,153.1,44.84,硕士,9492
38091,171,44.67,本科,5939
38092,164.4,70.33,本科,9921
38093,198,70.76,硕士,11865
38094,158.5,87.36,硕士,16251
38095,190,45.24,博士,14827
38096,153.3,89.32,博士,11597
38097,173.7,76.19,硕士,16310
38098,194.3,59.33,硕士,6127
38099,177.8,84.74,博士,18160
38100,158.1,42.59,硕士,4741
38101,183.3,86.82,博士,4663
38102,194.3,70.91,本科,12906
38103,165,82.14,博士,8369
38104,195.7,82.85,硕士,4710
38105,191.5,72.31,博士,11257
38106,169.7,55.41,本科,13895
38107,155.4,42.12,硕士,9322
38108,152.7,55.56,硕士,19888
38109,171.8,65.77,本科,15196
38110,162.1,55.29,本科,10685
38111,166.8,73.88,博士,12777
38112,153.4,73.42,博士,14893
38113,161.4,88.93,博士,15817
38114,164.9,76.86,博士,13927
38115,178.8,65.12,本科,15507
38116,156.9,57.88,硕士,11112
38117,175,51.68,博士,17378
38118,194.4,45.94,本科,17663
38119,185.8,77.76,本科,8885
38120,162.6,58.5,硕士,14947
38121,172.3,87.22,硕士,5881
38122,154.3,45.92,本科,8989
38123,170.1,79.22,博士,16719
38124,169.4,69.52,博士,19670
38125,150.4,79.66,博士,9087
38126,185.4,64.62,博士,5940
38127,194.8,84.66,本科,11617
38128,175.5,43.73,硕士,4763
38129,155.2,35.36,硕士,18485
38130,158,71.61,硕士,14599
38131,166.7,55.81,本科,5071
38132,169.9,59.62,硕士,11629
38133,199.2,78.89,博士,5627
38134,185.1,45.47,博士,5491
38135,155.4,81.47,博士,17443
38136,162.2,89.86,博士,5213
38137,161.6,89.92,硕士,16460
38138,151.2,55.5,博士,16595
38139,174.8,89.94,本科,16113
38140,196.7,88.42,硕士,14859
38141,199.4,73.84,博士,12028
38142,188,80.99,硕士,16703
38143,186.2,43.21,硕士,5149
38144,154,55.27,硕士,15509
38145,171.6,76.01,硕士,17141
38146,179.6,47.01,硕士,12111
