staff_id,height,weight,qualification,salary
33276,163.3,46.64,硕士,7763
33277,187.8,50.44,本科,12866
33278,156.8,44.22,本科,15263
33279,160.9,66.54,硕士,4745
33280,175.4,45.5,本科,17333
33281,182.9,69.53,本科,19815
33282,181,49.72,本科,12731
33283,194.6,59.33,博士,15087
33284,189,53.17,本科,11791
33285,192.1,55.44,本科,14651
33286,169.6,84.09,硕士,12693
33287,158.2,50.38,硕士,13036
33288,192.6,71.16,博士,9861
33289,182.7,77.4,本科,10171
33290,182,53.95,本科,4817
33291,150.5,82.55,本科,15627
33292,194.1,63.61,硕士,7431
33293,191.8,58.22,本科,19350
33294,177.3,36.43,本科,12315
33295,193.9,66.21,本科,8328
33296,181.4,39.04,本科,17283
33297,151.7,79.36,博士,19707
33298,185.8,78.93,博士,10249
33299,194.3,50.18,硕士,10914
33300,155.7,58.36,硕士,14699
33301,168.4,64.16,硕士,19031
33302,183,57.24,博士,12721
33303,184.4,35,博士,19073
33304,194.2,35.7,硕士,16892
33305,170.5,68.46,硕士,9584
33306,176.4,76.35,博士,5839
33307,172.4,78.31,博士,19111
33308,186.2,79.96,博士,16005
33309,184.1,73.74,硕士,19825
33310,169.8,64.74,博士,9300
33311,175.2,48.46,博士,7586
33312,177.5,55.89,博士,14955
33313,197.4,86.11,博士,13132
33314,193.1,41.42,博士,16772
33315,185.5,65.69,博士,11943
33316,185.8,63.22,本科,8062
33317,166.6,67.7,博士,19535
33318,173.6,79.62,本科,10781
33319,192.7,43.35,本科,5344
33320,190.4,58.24,硕士,11279
33321,189.2,38.51,博士,12257
33322,164.4,44.03,本科,15203
33323,166,71.47,博士,7330
33324,178.3,72.51,硕士,17575
33325,167.2,72.53,硕士,4865
33326,150.1,78.1,硕士,16519
33327,185.6,48.92,博士,18495
33328,150.4,60.68,硕士,19154
33329,171.4,85.58,硕士,8485
33330,182.8,43.48,本科,9323
33331,152.2,71.1,硕士,15547
33332,181.3,47.04,博士,4957
33333,164.1,70.41,本科,7584
33334,189.5,52.87,博士,17039
33335,195.7,88.14,本科,6408
33336,151.3,82.16,本科,14036
33337,184.5,58.1,本科,16472
33338,198.4,84.26,本科,7888
33339,153.2,54.91,博士,9226
33340,151.3,59.39,博士,12387
33341,172.5,50.74,博士,9025
33342,156.4,64.39,本科,5924
33343,178.3,36.19,硕士,12161
33344,152.7,42.3,本科,17107
33345,196.4,79.9,本科,5579
33346,163.8,35.77,硕士,11384
33347,193,75.17,硕士,13798
33348,182.7,40.79,硕士,19543
33349,175.1,69.81,博士,10245
33350,166,52.15,硕士,11886
33351,184,47.41,博士,12470
33352,178.7,63.97,博士,4617
33353,167.9,42.45,博士,14428
33354,157.1,72.98,博士,10697
33355,155.3,67.25,博士,7018
33356,160.9,75.5,博士,4347
33357,191.6,48.5,博士,19183
33358,172.3,73.09,本科,16317
33359,193.2,53.79,硕士,12425
33360,196.3,46.3,博士,10151
33361,151.6,60.47,博士,18621
33362,182.7,86.47,硕士,5485
33363,160.9,35.47,博士,11779
33364,196.4,81.05,博士,19817
33365,177.8,84.46,本科,18925
33366,157.3,42.37,博士,16695
33367,199.9,67.36,博士,15641
33368,154.4,82.8,博士,15944
33369,199.3,71.79,硕士,17020
33370,155.2,57.8,硕士,12467
33371,174.9,62.99,硕士,16121
33372,153.5,52.24,硕士,10037
33373,190.7,77.67,硕士,11037
33374,182,77.15,本科,13107
33375,180.7,62.11,硕士,16249
33376,169.1,70.9,本科,5115
33377,185.2,58.06,本科,12997
33378,173,81.37,硕士,4402
33379,184.2,87.32,博士,13964
33380,185,85.29,硕士,14377
33381,197.2,67.47,硕士,6843
33382,160.4,89.99,博士,9485
33383,163.8,55.56,博士,18809
33384,160.1,83.42,硕士,6257
33385,164.3,77.33,本科,10469
33386,150.5,51.8,硕士,7581
33387,193,54.46,硕士,19259
33388,188.5,68.04,博士,12682
33389,163.4,51.34,硕士,13935
33390,190.8,35.54,本科,12549
33391,162.3,43.8,本科,18055
33392,184.6,64.43,博士,17447
33393,170.4,43.07,博士,11153
33394,155,60.89,博士,8965
33395,158.6,39.51,博士,14907
33396,186.2,76.69,博士,15658
33397,199.1,80.67,本科,14019
33398,195.8,75.54,博士,6530
33399,196.4,59.68,硕士,17529
33400,195,57.76,本科,7399
33401,189.8,70.65,博士,11343
33402,161.7,46.88,博士,18914
33403,199.4,38.48,博士,11207
33404,198.3,75.58,博士,14874
33405,172.1,53.23,硕士,10954
33406,156.6,77.61,硕士,10739
33407,175.7,38.95,本科,17054
33408,168,58.52,本科,4321
33409,155.9,66.43,博士,7903
33410,171.1,89.95,本科,14009
33411,150.2,64.91,本科,18963
33412,186.3,85.28,博士,5545
33413,170.9,80.59,本科,7713
33414,193.7,60.38,本科,12657
33415,185.7,74.14,本科,5711
33416,193.6,43.28,本科,17482
33417,167.3,71.43,本科,6797
33418,158,67.42,硕士,12721
33419,153,54.85,本科,5479
33420,185,77.69,博士,9571
33421,170.7,61.58,本科,5715
33422,155,89.51,博士,6879
33423,179.3,78.92,硕士,17435
33424,157.1,47.77,硕士,14502
33425,165.2,79.74,本科,16201
33426,164.9,57.69,本科,10153
33427,157.7,35.14,博士,13133
33428,157.8,67.64,本科,17697
33429,174.5,55.77,本科,10901
33430,199.8,69.52,博士,13008
33431,170.6,44.34,博士,19135
33432,169.1,51.38,本科,9387
33433,159.1,47.58,本科,16158
33434,168.6,56.01,硕士,15358
33435,157.1,36.83,博士,11371
33436,166.5,38.67,硕士,15630
33437,182.8,37.87,硕士,14149
33438,171,73.45,博士,9400
33439,191.9,65.81,博士,5102
33440,180.5,67.4,硕士,13195
33441,162,62.99,硕士,9121
33442,181,45.41,硕士,13120
33443,163.5,61.84,博士,13442
33444,198.2,74.69,本科,16975
33445,176,69.7,本科,18731
33446,184.6,68.61,本科,5336
33447,159.2,46.5,硕士,15960
33448,173.1,75.95,硕士,13462
33449,159.2,45.45,硕士,8049
33450,177.9,37.24,本科,13079
33451,161.9,41.58,硕士,4973
33452,150.6,52.42,本科,7646
33453,154.7,38.56,硕士,14251
33454,166.2,89.19,硕士,17534
33455,152.5,88.65,硕士,16794
33456,160.7,55.11,本科,18333
33457,181.3,50.44,博士,19824
33458,184.7,48.23,博士,7867
33459,194,39.54,硕士,13860
33460,154,42.41,博士,11481
33461,161.8,46.79,本科,9214
33462,155.8,36.36,本科,10329
33463,196.7,42.47,博士,14102
33464,159.9,43.66,硕士,7186
33465,152.1,36.84,硕士,15814
33466,193.1,70.31,硕士,11137
33467,183,49.4,本科,7132
33468,165.9,89.47,博士,8929
33469,190.1,76.46,本科,11123
33470,170.3,39.05,博士,7249
33471,187,86.07,硕士,8931
33472,199.2,45.1,博士,16589
33473,177.5,78.73,本科,10487
33474,193.7,72.69,博士,4798
33475,196.1,70.76,博士,8001
33476,181.6,84.58,硕士,10353
33477,173.2,53.93,硕士,18877
33478,180.1,73.63,硕士,17821
33479,163.3,82.68,硕士,14985
33480,183.1,36.13,本科,15182
33481,158,44.31,硕士,15000
33482,161.8,39.79,硕士,16745
33483,161.7,50.5,本科,9435
33484,178.5,63.96,硕士,16583
33485,154.3,74.23,本科,13017
33486,158.7,43.4,博士,9594
33487,175,87.02,博士,16346
33488,185.1,71.6,博士,9133
33489,163,49.04,本科,16171
33490,193.9,74.33,本科,4053
33491,162.1,81.86,本科,16326
33492,191.7,36.68,硕士,18373
33493,175.2,63.12,博士,12731
33494,184.1,49.66,硕士,10242
33495,151.3,83.32,本科,18861
33496,175.6,62.81,硕士,19641
33497,171.1,89.65,博士,18934
33498,151.3,43.17,博士,8719
33499,193.3,73.29,博士,14112
33500,171.3,78.15,本科,6969
33501,161.1,71.38,博士,4176
33502,185.6,70.84,硕士,6521
33503,171.3,86.25,本科,18744
33504,166,79.03,硕士,6147
33505,193.4,48.34,博士,4981
33506,169.4,51.43,博士,17515
33507,191.8,61.06,硕士,14001
33508,156.8,69.85,博士,7487
33509,151.4,70.35,本科,13814
33510,177.7,37.39,本科,19930
33511,150.5,76.08,硕士,6494
33512,150.1,81.83,本科,8491
33513,160.4,43.99,博士,17326
33514,182.3,74.61,硕士,8989
33515,151.1,46.05,硕士,14135
33516,191.7,68.35,本科,17564
33517,178.1,68.88,本科,9862
33518,186.4,62.32,博士,18413
33519,166.3,81.25,博士,19445
33520,192.2,43.38,硕士,11244
33521,153.8,48.88,博士,12739
33522,167,40.69,博士,4400
33523,182.3,78.2,博士,19326
33524,181.1,40.42,硕士,4126
33525,193.4,60.05,博士,19841
33526,167.2,86.85,硕士,15257
33527,183.1,52.04,本科,19133
33528,180,61.64,硕士,8987
33529,180.3,41.16,硕士,5420
33530,154.8,40.32,硕士,7378
33531,182.4,60.41,博士,17559
33532,181.2,73.26,本科,7271
33533,192.4,58.19,博士,17463
33534,173.5,43.66,本科,12036
33535,166.2,68.17,博士,9543
33536,156.5,56.96,硕士,17702
33537,191.8,37.22,本科,14706
33538,188.9,78.14,本科,10108
33539,171.7,82.17,博士,4097
33540,199.4,41.09,博士,18377
33541,197.8,89.93,硕士,5828
33542,193.9,59.75,本科,6315
33543,197.4,88.12,博士,7537
33544,181.9,71.91,博士,19861
33545,163.1,77.7,博士,9083
33546,171.1,78.04,硕士,9077
33547,170.4,79.76,博士,6510
33548,170.7,67.28,硕士,12559
33549,196,84.96,硕士,9379
33550,175.9,61.85,博士,17867
33551,163.1,89.05,博士,15745
33552,163.1,84.39,硕士,8521
33553,182.4,86.31,博士,13731
33554,196,80.04,硕士,19347
33555,162.2,88.36,博士,18439
33556,164.9,87.57,本科,12263
33557,186.4,64.98,硕士,5127
33558,191.6,52.56,硕士,16934
33559,192.7,55.8,博士,5243
33560,168.2,79.17,本科,5758
33561,175.1,75.59,硕士,16377
33562,166,72.25,本科,4640
33563,175.8,35.1,博士,16449
33564,157.8,55.5,本科,9813
33565,159.4,87.61,硕士,4894
33566,191.5,81.78,本科,14286
33567,163.1,42.44,硕士,9187
33568,165.6,75.67,博士,12626
33569,191.4,60.13,硕士,19447
33570,173.9,82.13,硕士,19553
33571,182.2,52.04,博士,11289
33572,176.5,63.24,硕士,7788
33573,170.1,51.51,博士,17115
33574,197.3,37.44,博士,6855
33575,155.7,58.45,本科,10897
33576,197,75.95,本科,9421
33577,192.1,69.68,本科,11949
33578,184,79.77,博士,9201
33579,164.9,49.69,硕士,6717
33580,152.5,43.89,硕士,10155
33581,198.6,39.03,本科,16435
33582,180.9,50.43,硕士,18065
33583,167.8,70.73,硕士,12052
33584,199.3,72.74,博士,13308
33585,188.4,89.39,硕士,9455
33586,160.1,88.39,博士,12231
33587,176.8,45.55,硕士,19895
33588,169.7,41.85,硕士,5965
33589,162.1,89.39,本科,15197
33590,165.4,41.45,博士,10935
33591,194.2,61.96,博士,8193
33592,182.7,71.34,本科,10477
33593,160.9,82.53,本科,6386
33594,157,52.66,博士,15596
33595,182.7,88.8,本科,15323
33596,156.2,69.45,硕士,18927
33597,166,47.56,本科,8233
33598,199,59.52,博士,6351
33599,185.6,57.3,本科,13988
33600,199.6,84.72,硕士,14331
33601,179.8,86.06,博士,6377
33602,178.1,76.52,硕士,12195
33603,188,87.84,硕士,18665
33604,157.3,65.76,硕士,15827
33605,164,35.73,硕士,15819
33606,169.7,43.33,硕士,11444
33607,188.7,68.86,本科,9903
33608,173.1,81.03,本科,16839
33609,175.2,67.57,硕士,7391
33610,190.5,65.74,博士,13039
33611,170.4,58.01,硕士,14507
33612,198.9,65.25,硕士,18606
33613,187.1,43.09,博士,4407
33614,176.3,87.55,本科,12021
33615,150.4,47.15,博士,5947
33616,199.2,83.7,博士,13101
33617,156,59.09,硕士,9593
33618,150.3,80.27,博士,15063
33619,187.8,44.3,本科,6336
33620,155.1,61.31,硕士,5283
33621,181.3,88.16,硕士,5807
33622,189.8,42.27,博士,12537
33623,151.4,48.35,硕士,17571
33624,196.5,78.44,本科,11694
33625,184,69.32,博士,12518
33626,193.7,51.7,博士,11421
33627,171.4,70.89,博士,14527
33628,150.1,59.81,本科,11217
33629,170.2,41.9,硕士,12940
33630,199.6,60.23,博士,7271
33631,156.9,75.98,本科,6037
33632,166.1,59.09,本科,6165
33633,177.3,50.72,博士,15819
33634,153.1,84.75,博士,5606
33635,158.2,83.39,博士,12589
33636,168.3,65.12,本科,13847
33637,193.6,86.33,本科,7436
33638,180.6,86.96,硕士,14872
33639,178.4,77.23,硕士,15116
33640,169.7,84.06,本科,13753
33641,190.4,79.21,本科,18654
33642,187.9,79.15,硕士,17800
33643,166.1,54.69,博士,15401
33644,159.9,53.29,博士,13253
33645,171,67.53,博士,13944
33646,175.7,80.76,博士,9236
33647,184.6,78.19,本科,10646
33648,168.1,36.97,硕士,19928
33649,192.4,62.03,博士,13394
33650,181.3,39.09,硕士,9051
33651,156.5,61.37,本科,17324
33652,188.1,81.13,硕士,18125
33653,197.2,56.15,硕士,11502
33654,196.1,80.9,硕士,10363
33655,160.9,53.46,硕士,17364
33656,162.7,71.7,本科,13414
33657,199.1,83.26,硕士,12983
33658,189.1,58.21,硕士,15528
33659,156.4,47.71,本科,10309
33660,171.7,77.84,本科,12475
33661,169.2,81.84,本科,14151
33662,171.7,50.44,硕士,10247
33663,192.1,85.43,本科,4203
33664,164.1,54.43,博士,15675
33665,182.6,38.66,硕士,4193
33666,182.2,46.58,博士,4972
33667,165.9,39.65,硕士,4993
33668,180.4,49.68,博士,15290
33669,187.4,76.32,博士,7994
33670,186.5,67.1,硕士,6883
33671,194.8,74.76,博士,6334
33672,190.5,83.16,博士,14329
33673,158.6,42.17,博士,6446
33674,173.6,52.17,硕士,9553
33675,187,83.51,博士,6626
33676,150.9,85.68,博士,9198
33677,168,56.63,博士,14492
33678,151.1,82.02,硕士,19295
33679,198.2,64.28,硕士,10771
33680,173.5,82.66,博士,17517
33681,199.8,63.77,硕士,4775
33682,155.9,77.02,博士,7023
33683,192.6,76.49,博士,17857
33684,175.7,77.26,硕士,16613
33685,189.9,49.9,本科,10979
33686,175,68.65,本科,5059
33687,194,49.91,博士,11371
33688,160.6,56.58,本科,13613
33689,150.6,59.99,硕士,6196
33690,157.6,72.23,博士,12535
33691,195.3,72.97,本科,5730
33692,156.5,60.53,硕士,10535
33693,197.1,74.48,博士,7427
33694,151.8,42.97,本科,18352
33695,153.5,69.96,硕士,8941
33696,152.3,45.87,博士,18963
33697,189,56.32,本科,11410
33698,168.3,48.95,博士,4321
33699,189.3,46.67,博士,19873
33700,197.5,76.22,本科,9540
33701,162,36.28,硕士,7063
33702,158.7,42.24,硕士,19218
33703,156,86.94,本科,17845
33704,183.7,72.53,本科,15846
33705,198.5,77.35,博士,17963
33706,195.4,77.71,硕士,11169
33707,151.5,79.66,博士,8615
33708,184.6,58.08,博士,19025
33709,193,64.86,博士,4430
33710,190.3,61.6,博士,18003
33711,152.6,36.57,本科,12519
33712,163,52.7,博士,16793
33713,199.9,51.69,硕士,8819
33714,159.3,62.11,本科,7338
33715,193.4,82.66,硕士,19721
33716,164.3,58,本科,5029
33717,179.5,85.5,本科,7493
33718,197.1,59.49,硕士,12585
33719,162.3,63.32,博士,19125
33720,188.8,51.34,博士,5967
33721,173,85.87,硕士,5157
33722,176.2,88.76,博士,10457
33723,198.1,37.08,本科,7128
33724,168.3,46.63,本科,13081
33725,167.5,73.49,硕士,12831
33726,183.1,89.09,硕士,17773
33727,152.8,45.29,博士,9979
33728,194.4,39.09,博士,8153
33729,169.1,86.99,博士,15389
33730,157.7,55.71,博士,12578
33731,189.4,62.41,本科,5105
33732,184.4,66.1,博士,9958
33733,186.8,41.97,硕士,11459
33734,151.4,53.78,博士,7245
33735,191,81.03,硕士,9745
33736,174.6,86.31,本科,18573
33737,162.4,87.64,博士,4032
33738,175.5,73.25,本科,4252
33739,155.8,83.05,博士,14355
33740,173,75.93,博士,7305
33741,186.8,39.84,硕士,7301
33742,152.6,49.63,本科,9796
33743,178.2,63.59,硕士,4004
33744,159.4,65.67,博士,8218
33745,154.8,62.26,本科,18725
33746,195.5,83.96,本科,16828
33747,158.5,83.28,本科,11420
33748,154.9,83.95,博士,12999
33749,199.6,39.23,博士,17384
33750,155,76.15,硕士,11917
33751,153.3,70.1,本科,8885
33752,172.6,76.83,博士,16505
33753,165.9,88.18,本科,12945
33754,170.2,46.52,博士,15191
33755,162.5,72.4,博士,11437
33756,151.6,85.48,本科,16977
33757,172.3,74.52,博士,5599
33758,166.9,85.27,硕士,16725
33759,199.8,39.03,博士,14882
33760,174.9,60.66,本科,5029
33761,166.5,50.26,硕士,9171
33762,184.2,53.18,本科,11521
33763,158,50.03,本科,14423
33764,151.6,80.55,本科,14845
33765,163.7,63.19,硕士,6785
33766,152.2,77.47,本科,14416
33767,195.9,57.44,硕士,12444
33768,154.5,55.76,硕士,16646
33769,177.5,40.23,博士,13541
33770,165.7,87.97,博士,15512
33771,159.8,39.4,本科,17132
33772,176.6,43.97,本科,18955
33773,186.2,52.84,博士,14769
33774,161,64.82,博士,13528
33775,161.3,66.44,本科,10335
33776,199.7,48.49,本科,13157
33777,154.7,57.72,本科,4735
33778,153.6,66.28,本科,14073
33779,175.2,47.96,博士,4004
33780,151.9,71.08,本科,13059
33781,163.4,79.99,硕士,14531
33782,184.1,58.42,博士,16015
33783,157.3,55.64,本科,4167
33784,169.3,66.08,硕士,14143
33785,181.8,63.31,硕士,16428
33786,168,43.1,硕士,14875
33787,185.3,88.66,博士,9781
33788,161.3,45.7,博士,6426
33789,185,63.32,硕士,10758
33790,174.7,44.73,博士,10479
33791,155.1,56.66,硕士,13315
33792,157.1,40.19,硕士,12309
33793,194.6,41.45,本科,18253
33794,160.7,58.85,本科,14041
33795,161.7,67.19,博士,8916
33796,196.5,76.25,博士,15538
33797,180.1,72.69,博士,19837
33798,171.1,39.88,博士,9973
33799,169.9,54.63,本科,17509
33800,166.3,58.79,硕士,13293
33801,184.6,71.79,硕士,18109
33802,169.4,73.1,本科,18867
33803,172.8,76.47,硕士,12662
33804,188.5,49.46,本科,16403
33805,190.5,77.37,硕士,10537
33806,170,46.69,硕士,11839
33807,188.4,64.85,本科,12189
33808,161.3,66.82,本科,4959
33809,175.1,74.33,硕士,10907
33810,157.3,54.77,硕士,13409
33811,184.6,69.97,硕士,10188
33812,164.7,37.57,博士,15553
33813,189.5,50.23,硕士,11382
33814,179,42.32,硕士,8014
33815,165.4,77.68,硕士,18440
33816,184.3,40.92,博士,14983
33817,165.8,89.59,本科,6795
33818,157.6,62.51,本科,19132
33819,173,86.66,本科,17221
33820,187.3,89.37,博士,16611
33821,170,49.97,硕士,11937
33822,156.2,44.04,博士,18303
33823,169.8,73.17,本科,8657
33824,191.3,64.41,硕士,10471
33825,173.3,38.57,硕士,17869
33826,174.2,82.17,硕士,18753
33827,170.2,44.74,博士,8041
33828,179.3,67.86,博士,9113
33829,196,78.78,本科,14312
33830,192.5,54.78,博士,18387
33831,152.3,54.22,本科,14398
33832,194.9,40.32,本科,15898
33833,185.2,59.96,博士,14320
33834,169.5,37.96,本科,18304
33835,165.3,38.23,本科,12153
33836,174.1,76.09,本科,12000
33837,157.7,85.37,博士,10125
33838,181.4,59.25,硕士,14747
33839,199.2,39.74,本科,16722
33840,191.2,82.51,硕士,10938
33841,186.1,89.18,硕士,10510
33842,174.2,89.07,博士,17261
33843,169.6,88.23,硕士,11723
33844,172.5,46.77,硕士,13671
33845,172.3,60.12,本科,15277
33846,178.8,64.26,本科,5611
33847,157.7,50.1,本科,9083
33848,186.8,56.24,本科,6304
33849,169.5,67.13,硕士,17094
33850,171.4,63.51,硕士,9450
33851,195.1,84.39,博士,16350
33852,191.5,81.79,本科,11346
33853,158.7,35.58,硕士,11701
33854,194.1,48.37,本科,16594
33855,155.6,65.04,博士,15328
33856,179.3,82.57,本科,7805
33857,174.2,75.03,硕士,5081
33858,195.2,86.25,硕士,5491
33859,160.3,57.69,博士,4976
33860,159.6,72.43,硕士,16414
33861,171.2,74.88,硕士,15450
33862,175.5,64.44,博士,9475
33863,150.4,50.24,博士,11354
33864,181.8,37.57,博士,9874
33865,164,82.03,硕士,5905
33866,162.4,54.57,本科,12888
33867,161.3,62.25,博士,9755
33868,168.1,72.06,硕士,19406
33869,162.4,78.2,本科,12247
33870,178,55.2,硕士,8196
33871,199.8,74.28,硕士,17899
33872,171.7,41.95,博士,19339
33873,150,81.42,博士,19773
33874,169.6,42.94,硕士,12451
33875,155.6,44.7,硕士,19483
33876,155.2,40.12,博士,12038
33877,153.9,85.92,博士,6733
33878,158.8,63.11,博士,7809
33879,195,71.26,博士,11322
33880,185.7,70.74,博士,8412
33881,158,89.46,硕士,13768
33882,177.8,48.21,博士,11953
33883,160.9,37.61,硕士,14784
33884,196.7,55.26,博士,18453
33885,183.6,83.11,硕士,9400
33886,176.6,65.03,硕士,11911
33887,163.1,45.15,博士,12572
33888,179.2,52.92,硕士,12472
33889,156,83.67,硕士,4365
33890,176.6,80.31,本科,5769
33891,189.8,78.5,博士,12117
33892,153.5,71.98,博士,4215
33893,161.2,66.24,硕士,19719
33894,156.2,65.38,硕士,7937
33895,186.6,54.34,博士,11477
33896,188.1,85.89,本科,5397
33897,163.1,38.85,硕士,17097
33898,160.3,82.84,本科,6576
33899,161.9,75.98,博士,13640
33900,168.3,80.4,本科,11728
33901,199.6,57.78,硕士,18636
33902,184.1,54.77,本科,9823
33903,169,61.78,博士,4981
33904,194.9,52.87,本科,6539
33905,192.8,66.46,本科,7713
33906,154.7,35.29,博士,18388
33907,198.9,82.11,硕士,19617
33908,166.9,44.44,本科,8263
33909,169.4,72.67,博士,5921
33910,166.7,65.6,博士,4539
33911,184.9,87.67,本科,13310
33912,189.2,63.13,本科,13281
33913,151,55.75,本科,18127
33914,177.9,58.39,硕士,16920
33915,184.4,35.31,硕士,15481
33916,175.4,87.59,博士,4931
33917,199.2,58.89,博士,12938
33918,191.2,56.7,博士,16073
33919,152.8,76.34,博士,6630
33920,160.6,45.1,硕士,7473
33921,178.5,56.11,硕士,15083
33922,184.8,65.01,博士,18193
33923,150.9,61.59,博士,9410
33924,189.1,44.62,硕士,12717
33925,192.2,54.81,本科,7063
33926,153.9,81.47,本科,11420
33927,188.6,37.76,本科,15025
33928,167.9,55.84,硕士,10805
33929,171.1,69.84,本科,17885
33930,198.6,74.75,本科,10939
33931,187.4,43.57,博士,15723
33932,170.8,60.58,硕士,6635
33933,161.5,81.89,博士,9690
33934,152,44.91,硕士,18028
33935,175,52.03,硕士,10859
33936,183.4,64.22,博士,16346
33937,168,69.17,博士,13093
33938,163.2,64.24,本科,19429
33939,199.5,67.68,硕士,13723
33940,157.4,49.4,博士,18055
33941,193.3,72.63,硕士,15246
33942,154.7,47.53,博士,16715
33943,165.7,38.54,硕士,15971
33944,187.2,67.92,本科,5676
33945,170.8,43.21,博士,7752
33946,150,48.05,本科,16268
33947,160.6,60.89,博士,4339
33948,191,59.94,本科,18761
33949,176.4,61.6,硕士,12065
33950,187.6,42.92,博士,4673
33951,199.3,53.83,硕士,14039
33952,169.8,53.34,硕士,4983
33953,189,45.59,本科,18487
33954,158.7,35.25,本科,12581
33955,161.7,75.12,本科,11821
33956,172.2,78.38,本科,4267
33957,188.2,73.54,本科,18074
33958,154.4,83.2,本科,5879
33959,177.7,80.23,硕士,15611
33960,163.5,57.42,硕士,8812
33961,153.6,77.78,博士,19301
33962,195.9,72.16,硕士,11063
33963,172.9,38.18,硕士,18847
33964,158.5,38.15,硕士,14452
33965,159.5,59.41,博士,12142
33966,187.2,44.96,本科,18099
33967,197.2,85.83,硕士,16121
33968,151.2,73.7,本科,10193
33969,161.1,85.22,本科,6139
33970,153.7,79.22,本科,4193
33971,175.8,59.11,硕士,9239
33972,163,63.97,硕士,16311
33973,151.2,67.07,博士,7403
33974,173.7,77.95,硕士,8735
33975,173.3,74.88,博士,7474
33976,164,36.14,博士,8081
33977,196.9,40.16,博士,12527
33978,163.5,89.56,本科,13266
33979,175.9,77.26,本科,5455
33980,156.2,56.95,博士,5403
33981,168.7,60.92,硕士,17310
33982,195.7,37.49,硕士,17173
33983,196.7,69.96,硕士,9031
33984,165.2,55.69,本科,8851
33985,170.7,47.81,博士,19775
33986,175.3,69.5,博士,12247
33987,189.9,43.85,本科,10719
33988,175.1,37.31,本科,18928
33989,189.8,70.25,本科,10101
33990,170.4,86.7,博士,18143
33991,180.6,63.86,本科,16101
33992,185.6,71.43,博士,10853
33993,156.9,62.71,本科,9991
33994,173.1,42.81,博士,12379
33995,169.7,86.84,硕士,6104
33996,186.1,51.29,硕士,12517
33997,177.3,86.42,硕士,11027
33998,176.3,71.57,本科,4217
33999,170.8,37.9,硕士,4108
34000,199.9,56.97,博士,15612
34001,184.8,35.16,博士,18963
34002,159.6,70.07,本科,5561
34003,162.6,87.37,硕士,14211
34004,154.2,43.49,博士,12481
34005,182,60.27,本科,17301
34006,190.2,83.04,硕士,19339
34007,151.6,50.67,硕士,10212
34008,167.1,59.7,硕士,10317
34009,154.4,48.61,硕士,10721
34010,186.6,52.32,博士,14673
34011,172.6,83.37,本科,5275
34012,174.8,41.2,本科,8505
34013,183.1,59.83,本科,15913
34014,157.7,61.09,硕士,11937
34015,193,41.22,硕士,14843
34016,181.4,51.6,硕士,15957
34017,164,47.31,本科,9085
34018,189.3,60.31,硕士,13700
34019,151.9,55.15,硕士,8507
34020,183.3,89.19,硕士,18729
34021,176.9,83.12,本科,13181
34022,183.7,89.06,硕士,7117
34023,179.7,62.87,博士,9623
34024,165.4,50.13,本科,5853
34025,190.6,74.63,本科,14895
34026,193.4,78.15,本科,10541
34027,184.4,43.65,本科,5069
34028,189.8,60.73,博士,6633
34029,183.8,43.99,博士,19421
34030,168.4,70.2,硕士,18649
34031,169.4,37.04,硕士,9649
34032,174.5,80.43,硕士,5085
34033,153.4,72.14,本科,16032
34034,189.1,83.96,本科,14695
34035,164.3,89.07,博士,19572
34036,162.8,66.86,博士,5583
34037,180.5,86.76,硕士,10324
34038,193.2,88.93,本科,5688
34039,176.6,83.38,博士,16367
34040,171.5,75.8,博士,19418
34041,191.8,64.77,本科,17315
34042,160.9,68.66,硕士,12417
34043,197.5,50.4,博士,19663
34044,176.5,72.74,博士,7156
34045,187.8,59.22,硕士,13571
34046,154.4,41.89,硕士,14607
34047,157.6,84.17,硕士,7198
34048,188.8,46.3,本科,7186
34049,198.2,79.8,硕士,17289
34050,150.9,63.61,本科,14532
34051,159.7,75.45,硕士,12198
34052,154.7,80.17,本科,7896
34053,152.9,73.86,硕士,14537
34054,198,61.56,博士,9689
34055,151.3,78.14,博士,19512
34056,199.5,72.5,本科,9071
34057,164.3,73.37,博士,6036
34058,178.2,86.5,硕士,7199
34059,198.5,41.85,本科,16992
34060,195,65.94,本科,15917
34061,171,89.94,本科,16661
34062,178,77.03,硕士,15916
34063,197.8,37.89,硕士,9836
34064,196.3,58.66,本科,11473
34065,177.4,62.27,博士,13497
34066,187,60.26,本科,19938
34067,182.9,56.3,硕士,7828
34068,180,81.9,博士,18087
34069,191.1,48.63,硕士,14223
34070,186.1,41.99,硕士,4948
34071,178.1,42.57,博士,11072
34072,196.2,78.68,博士,9800
34073,159.6,43.8,本科,9896
34074,191.4,54.97,硕士,8910
34075,164.8,76.98,硕士,16423
34076,187.2,81.07,硕士,11610
34077,197.1,76.21,硕士,14404
34078,155.6,63.71,博士,17637
34079,197.5,56.03,硕士,10213
34080,177.8,58.48,硕士,12629
34081,156.4,76.53,本科,9285
34082,186.4,82.91,博士,9231
34083,160.8,88.35,本科,11067
34084,192.8,54.77,本科,15782
34085,156.5,64.41,博士,4649
34086,163.1,56.47,博士,12609
34087,197.8,89.1,硕士,19573
34088,164.1,61.59,博士,6283
34089,166.4,88.81,硕士,4587
34090,167.2,35.85,本科,18441
34091,174,77.11,本科,15969
34092,155.1,66.91,本科,12483
