staff_id,height,weight,qualification,salary
34933,194,71.97,博士,9287
34934,154.3,42.5,博士,11153
34935,184.4,66.49,博士,3909
34936,184.5,53.03,硕士,6511
34937,192.2,56.38,博士,-1169
34938,161.4,50.27,博士,20142
34939,186.3,60.89,本科,4844
34940,195.5,39.98,博士,3713
34941,186.1,80.04,本科,11077
34942,160.9,43.91,硕士,9128
34943,157.2,46.11,博士,9147
34944,183.5,55.57,硕士,10420
34945,173.3,52.84,本科,8715
34946,181.7,35.34,博士,7907
34947,163.6,76.79,本科,8558
34948,161.9,64.1,博士,9307
34949,187.2,50.87,本科,10522
34950,165.3,40.96,硕士,7868
34951,186.1,36.61,博士,16981
34952,171.5,61.14,硕士,8357
34953,154.6,56.36,本科,8372
34954,170.6,84.57,本科,10242
34955,198.3,57.38,博士,5973
34956,190.2,85.74,硕士,12843
34957,159.8,38.88,本科,12465
34958,196.7,41.56,博士,10398
34959,182.6,42.06,博士,10487
34960,157.3,69.12,硕士,17083
34961,196.7,54.75,本科,11597
34962,150,51.73,本科,10759
34963,160.3,57.47,博士,1719
34964,175.7,66.76,博士,12477
34965,182.6,89.41,硕士,12629
34966,172.5,55.18,本科,4874
34967,179,72.91,博士,6439
34968,173.1,69.72,本科,7018
34969,175.5,85.69,硕士,11801
34970,194.3,72.59,博士,8372
34971,181.2,62.46,博士,9295
34972,184.2,45.22,硕士,13732
34973,158.1,89.86,本科,15851
34974,195.1,80.59,硕士,6937
34975,161.6,58.03,本科,9296
34976,169.7,60.7,本科,6967
34977,196,47.91,硕士,10513
34978,196,50.72,博士,18119
34979,150.3,69.87,硕士,6058
34980,187.1,67.53,本科,10992
34981,181.3,53.26,本科,10278
34982,161.6,76.56,本科,3725
34983,196.8,45.58,硕士,8557
34984,165.9,66.58,本科,11532
34985,185.1,62.6,博士,-2192
34986,162.4,52.99,硕士,8113
34987,167.7,70.17,本科,870
34988,183.7,56.69,博士,9848
34989,173,82.14,本科,16747
34990,163.7,59.24,本科,11242
34991,156.4,45.93,博士,8418
34992,157.2,63.17,硕士,12416
34993,154.9,77.91,博士,11619
34994,184.6,85.33,本科,8808
34995,152.4,47.61,本科,7428
34996,165,62.46,博士,15177
34997,156.6,86.05,博士,5747
34998,196.7,58.8,本科,8533
34999,155.4,78.36,硕士,11155
35000,162.9,61.39,硕士,11954
35001,184,39.2,博士,9984
35002,173.1,49.62,博士,1342
35003,166.9,45.2,硕士,13027
35004,158.6,57.03,硕士,16407
35005,194.8,74.91,本科,1927
35006,174.2,36.83,硕士,11061
35007,178.7,55.51,硕士,13801
35008,190.3,39.2,本科,13201
35009,154.5,56.48,硕士,4555
35010,171.4,74.38,博士,21039
35011,168.8,77.87,本科,9137
35012,192,74.36,博士,10102
35013,198,52.47,博士,5020
35014,175.6,70.5,硕士,4013
35015,174.7,69.02,博士,6008
35016,194.1,48.11,本科,10833
35017,184,52.7,本科,13785
35018,177.3,63.19,博士,10471
35019,162.7,46.29,硕士,17043
35020,164,68.25,博士,21274
35021,191.9,59.85,本科,9708
35022,171.2,73.81,博士,14426
35023,157.2,41.23,本科,4085
35024,161.4,41.86,本科,7739
35025,176.4,64.84,本科,10576
35026,157.6,87.79,本科,19753
35027,174.2,75.32,博士,16570
35028,158.1,40.99,硕士,-80
35029,151.5,63.48,博士,14674
35030,155.5,36.6,博士,10895
35031,199.6,79.81,硕士,8243
35032,171.6,63.37,博士,16507
35033,152.5,41.57,本科,12029
35034,199.5,56.74,本科,16572
35035,189.5,37.24,本科,12981
35036,195.7,48.15,博士,11351
35037,159.7,71.34,博士,7406
35038,173.7,51.76,博士,7580
35039,167,62.83,本科,8323
35040,167.1,53.73,本科,12596
35041,172.8,65.03,本科,6649
35042,160.8,53.82,本科,13864
35043,199.4,61.9,博士,14497
35044,198.8,87.19,博士,12595
35045,167.2,67.3,博士,4371
35046,198,79.57,博士,7225
35047,190,52.75,博士,11307
35048,169.2,61.17,博士,17917
35049,177.6,63.6,硕士,12396
35050,181.9,39.09,本科,7835
35051,174,74.37,硕士,13050
35052,159.8,40.81,硕士,19494
35053,190.7,84.27,硕士,9476
35054,197.5,49.84,硕士,17057
35055,182.2,37.7,硕士,14876
35056,198.2,81.31,博士,14305
35057,183.6,87.03,硕士,18541
35058,168.2,59.75,硕士,12211
35059,161.8,71.01,本科,9828
35060,153.9,36.69,博士,12985
35061,180.9,61.5,本科,14699
35062,158.4,74.83,博士,20149
35063,158.8,64.76,本科,9772
35064,176.9,41.54,硕士,15635
35065,160.9,43.71,博士,15621
35066,181,74.17,博士,13763
35067,191.5,37.87,博士,9993
35068,171.7,40.32,博士,11696
35069,161.5,43.53,硕士,3753
35070,154.6,73.89,博士,19132
35071,194.7,51.53,硕士,7599
35072,173.9,83.09,博士,2524
35073,181.2,65.44,本科,12249
35074,180.5,38.46,本科,8975
35075,154.9,48.32,本科,8638
35076,153.1,75.71,博士,2221
35077,181.7,65.06,本科,21114
35078,176.6,61.97,硕士,14453
35079,158.5,86.07,硕士,15601
35080,173,68.12,硕士,15142
35081,194.3,66.24,博士,15421
35082,177.9,78.32,本科,14081
35083,150.2,46.57,博士,16833
35084,175.9,73.69,博士,9973
35085,171,65.14,本科,19873
35086,151.7,61.87,硕士,16948
35087,170.3,69.86,本科,6244
35088,157.1,45.48,硕士,7341
35089,151.8,66.63,硕士,17660
35090,150.8,89.62,硕士,15922
35091,162.5,75.78,本科,17891
35092,167.2,77.88,博士,16156
35093,150.2,61.17,硕士,10907
35094,162.9,86.26,本科,23491
35095,192.4,37.12,硕士,11125
35096,191.2,55.75,本科,8463
35097,165.5,75.35,博士,8272
35098,193.2,75.91,本科,15941
35099,182.1,38.11,博士,18643
35100,172.4,78.53,硕士,9017
35101,198.3,64.84,博士,2274
35102,192.7,82.98,本科,1424
35103,184.5,83.05,本科,16827
35104,192.9,37.29,硕士,12598
35105,192,70.92,本科,20931
35106,198.3,51.89,硕士,13092
35107,196.9,59.18,博士,10017
35108,177.5,82.18,本科,10299
35109,176.4,47.74,博士,16038
35110,163.9,38.46,硕士,1259
35111,191.9,56.8,博士,16689
35112,150.4,71.4,博士,5641
35113,182.5,62.22,本科,19641
35114,165.7,70.71,硕士,16715
35115,157,66.57,本科,10873
35116,175.4,87.39,本科,16213
35117,177.1,52.76,博士,17470
35118,168.5,46.34,博士,5727
35119,180.1,80.69,本科,13862
35120,153,66.29,博士,18881
35121,178.9,79.42,博士,10619
35122,178.1,50.83,硕士,10089
35123,151,53.75,博士,4161
35124,174.7,84.32,硕士,18033
35125,183.6,53.28,本科,15323
35126,155.1,43.6,硕士,14525
35127,152.1,69.76,本科,11145
35128,165.1,37.73,博士,7058
35129,162.9,83.83,本科,8988
35130,196.1,81.84,博士,7737
35131,153.9,48.52,博士,13472
35132,181.7,75.04,硕士,19968
35133,176.8,42.35,硕士,11119
35134,151.6,61.7,本科,19383
35135,162.4,59.46,硕士,12281
35136,170.3,54.12,本科,13453
35137,168.4,68.13,博士,6566
35138,181.4,76,硕士,12569
35139,178.8,64.47,本科,8221
35140,162.9,64.68,博士,18489
35141,185.4,45.25,本科,8714
35142,150.5,44.1,硕士,12371
35143,188.1,89.25,博士,14975
35144,189.4,72.9,本科,12259
35145,187.6,79.58,本科,14723
35146,196.1,64.83,博士,5086
35147,158.9,64.74,博士,15555
35148,158.6,42.44,硕士,4422
35149,175.2,75,博士,22189
35150,167.3,44.15,硕士,9561
35151,159.7,82.8,硕士,20146
35152,197.1,46.14,博士,4616
35153,183.3,68.7,本科,14963
35154,188.3,58.12,本科,7310
35155,174.3,37.68,博士,4837
35156,150.3,40.76,硕士,10181
35157,158.4,84.95,硕士,15946
35158,194.2,74.19,本科,16842
35159,189.4,89.27,硕士,17118
35160,196.9,41.77,本科,7615
35161,164.9,36.45,本科,21307
35162,178.2,66.97,本科,17675
35163,198.6,57.79,本科,3243
35164,182.6,73.05,硕士,15036
35165,183.6,38.89,硕士,19020
35166,181.1,44.63,博士,-337
35167,158.1,49.33,博士,13239
35168,195.8,66.52,博士,5981
35169,167.2,87,硕士,6329
35170,188.7,39.58,博士,6924
35171,187.4,37.18,本科,7673
35172,197.1,55.31,硕士,13708
35173,190.1,66.71,硕士,9545
35174,170.1,40.08,博士,6251
35175,197,46.22,硕士,19428
35176,160.1,77.33,博士,14407
35177,158.8,73.03,硕士,3743
35178,182.1,88.84,本科,12814
35179,170.9,71.92,博士,18948
35180,187.8,64.43,本科,17471
35181,179.2,43,本科,18757
35182,167.8,69.88,硕士,18587
35183,170.7,78.41,硕士,5801
35184,186.5,41.45,本科,17147
35185,184.4,64.72,硕士,4819
35186,181.5,35.15,本科,10499
35187,180.8,39.26,博士,15297
35188,198.1,38.02,博士,20323
35189,170.9,60.21,本科,20375
35190,155.4,52.43,硕士,8017
35191,190.2,44.73,博士,21419
35192,196.1,51.44,博士,15756
35193,167.2,82.86,本科,24292
35194,195.6,70.01,博士,4523
35195,173.8,44.34,博士,12245
35196,188.1,75.65,本科,18434
35197,151.7,67.27,本科,13052
35198,178.9,83.74,硕士,14533
35199,182,60.12,本科,19007
35200,161.1,51.38,硕士,3959
35201,198.3,78.11,硕士,7846
35202,182.5,48.76,硕士,7003
35203,167.9,72.84,硕士,13381
35204,169.5,83.1,硕士,15567
35205,156.3,51.81,硕士,9211
35206,173.4,67.39,博士,18875
35207,164.5,46.08,本科,16064
35208,188,72.81,本科,6042
35209,154.3,48.38,本科,4883
35210,183.4,81.34,博士,14882
35211,184,36.96,本科,11033
35212,163,51.53,硕士,9151
35213,187.6,61.91,本科,19067
35214,167,54.04,硕士,2395
35215,186.1,67.49,硕士,19047
35216,179.6,57.47,博士,17877
35217,156,40.65,硕士,16154
35218,164,75.61,本科,18957
35219,191.6,66.68,博士,23894
35220,167.7,47.32,硕士,10522
35221,179.8,68.9,硕士,7299
35222,155.6,58.53,博士,21623
35223,153.1,46.73,博士,16652
35224,176.7,56.14,本科,17054
35225,161.9,47.99,博士,9070
35226,194.2,58.09,本科,18491
35227,168.4,70.88,硕士,11013
35228,195.5,49.63,硕士,12355
35229,162.8,69.29,硕士,16173
35230,155.8,75.71,博士,15747
35231,198.2,66.48,博士,6453
35232,182.3,59.72,本科,20727
35233,195.6,85.89,本科,5171
35234,166.6,69.64,硕士,10796
35235,162,57.76,硕士,2937
35236,167.7,48.15,博士,18461
35237,169.8,75.48,本科,6896
35238,151.3,77.68,博士,14467
35239,154.1,55.68,本科,20340
35240,172.7,36.54,博士,12909
35241,181.7,67.15,硕士,8025
35242,191.1,50.48,本科,13767
35243,155.5,63.26,硕士,7263
35244,189.9,72.74,博士,18197
35245,186.4,35.67,博士,14277
35246,171.5,55,本科,10593
35247,163.7,53.82,硕士,17070
35248,169.9,64.79,博士,4621
35249,185,36.77,博士,8033
35250,151.1,38.31,硕士,19457
35251,160.9,63.24,博士,16633
35252,153.8,68.11,博士,16273
35253,189.3,89.95,博士,19225
35254,156.9,54.66,硕士,7681
35255,171.7,89.08,博士,18074
35256,191.2,86.87,博士,18765
35257,189.4,65.78,博士,12637
35258,160.1,74.36,本科,16988
35259,152.6,52.27,博士,14210
35260,161.3,85.45,本科,10604
35261,169.2,66.87,本科,13043
35262,165.5,44.86,本科,9602
35263,153.3,37.84,本科,16675
35264,187.6,80.02,本科,4472
35265,178.8,73.52,博士,11049
35266,171.4,76.51,硕士,7662
35267,179.8,58.78,博士,10769
35268,196.5,64.16,博士,4228
35269,172.6,86.36,本科,16206
35270,199.2,43.09,本科,6581
35271,198.6,54.07,本科,12382
35272,189.5,88.67,本科,6629
35273,153.3,52.38,博士,8753
35274,178,60.05,博士,9599
35275,185.2,80.64,博士,18147
35276,185.6,50.67,硕士,8791
35277,191.7,87.1,硕士,19688
35278,152.8,66.47,本科,6472
35279,196.9,66.92,硕士,8408
35280,190.3,41.81,博士,4811
35281,179.4,36.25,博士,9266
35282,168.9,67.4,硕士,11033
35283,165.3,43.39,硕士,7965
35284,191.9,82.14,硕士,15407
35285,157.1,66.35,本科,17336
35286,184.1,54.97,博士,7410
35287,169,55.29,硕士,22174
35288,193.2,37.92,本科,19473
35289,177.1,60.3,本科,7664
35290,154.5,36.68,博士,16393
35291,175.1,80.32,本科,2636
35292,158.9,37.23,博士,14423
35293,164.1,86.71,硕士,10623
35294,191.8,45.68,硕士,18917
35295,171.2,45.54,博士,3711
35296,193.7,35.1,硕士,19106
35297,191.8,55.07,博士,16485
35298,176.1,79.5,博士,1567
35299,152.3,89.27,硕士,6605
35300,163.4,87.08,本科,4339
35301,182.4,46.92,硕士,6046
35302,168.7,89.45,本科,10694
35303,188.2,72.1,硕士,18393
35304,182.2,60.03,博士,7799
35305,161.5,81.48,博士,21770
35306,195.7,87.35,本科,4986
35307,185.3,57.3,博士,17811
35308,165.1,59.14,博士,20093
35309,175.4,79.51,博士,6434
35310,168,82.03,博士,16228
35311,193.4,81.3,博士,14884
35312,165,56.18,博士,11798
35313,153.1,65.76,硕士,5217
35314,199.6,84.37,本科,9839
35315,163.2,80.1,博士,15975
35316,193.4,77.72,本科,14335
35317,182.4,40.3,硕士,12109
35318,178,70.97,硕士,17813
35319,195.7,45.57,硕士,15408
35320,170.9,83.33,硕士,4067
35321,159.4,75.51,硕士,19190
35322,150.6,81.15,本科,16093
35323,175.7,75.02,博士,9026
35324,175.6,70.83,硕士,15079
35325,161.2,41.46,本科,14425
35326,192.3,74.09,硕士,19157
35327,174.7,37.58,硕士,4410
35328,198.1,52.43,硕士,7179
35329,169.4,49.53,本科,14969
35330,166.2,37.88,本科,13810
35331,150.7,46.22,本科,9334
35332,198.8,55.01,博士,13398
35333,170.1,83.72,硕士,5665
35334,181.1,65.92,博士,15883
35335,189.9,35.57,本科,17522
35336,152.2,83.19,博士,13607
35337,169.2,64.57,博士,15226
35338,184.7,36.56,硕士,6631
35339,154.9,46.52,博士,8371
35340,178.8,85.39,硕士,15271
35341,162.9,51.22,本科,20970
35342,178.3,70.33,硕士,14143
35343,159.6,42.69,硕士,19725
35344,175.5,86.4,硕士,16812
35345,189.9,89.9,博士,9499
35346,152.5,48.64,本科,14925
35347,182,59.38,硕士,10611
35348,197.1,62.09,博士,14061
35349,151,55.41,本科,11188
35350,181.1,47.99,本科,21276
35351,190.2,84.49,硕士,7089
35352,160.8,47.03,博士,5792
35353,155.3,77.66,博士,8885
35354,161.3,64.21,博士,9021
35355,189.3,36.78,博士,13474
35356,176.4,51.88,硕士,9379
35357,199.3,88.47,硕士,13371
35358,169,41.47,博士,19237
35359,168.6,60.4,博士,12063
35360,172.6,41.64,硕士,9269
35361,184.6,58.35,本科,10631
35362,167,36.61,硕士,10998
35363,172.8,56.74,本科,7739
35364,159.1,86.99,硕士,17504
35365,191,77.35,硕士,14054
35366,169.3,39.48,博士,10531
35367,188.1,77.8,博士,12415
35368,168.7,44.14,本科,7594
35369,160.5,56.42,博士,8855
35370,174.1,63.77,本科,6266
35371,187,44.57,硕士,4746
35372,173.9,66.24,硕士,1260
35373,159.1,58.85,博士,15369
35374,180.8,69.08,博士,5876
35375,197.1,46.51,硕士,6523
35376,154.3,55.6,硕士,10114
35377,198.9,82.23,博士,9231
35378,192.3,84.94,博士,5842
35379,181.3,87.91,本科,5584
35380,187.5,83.79,本科,18961
35381,153.4,84.58,本科,18928
35382,194.8,54.64,本科,6807
35383,192.1,73.62,硕士,9075
35384,174.1,36.68,博士,18434
35385,154.8,84.28,硕士,18498
35386,157,35.92,本科,13803
35387,188.2,76.15,博士,15010
35388,194.8,78.35,硕士,8782
35389,183.6,60.95,本科,6517
35390,176,36.84,博士,12942
35391,180.9,89.04,硕士,10268
35392,167.9,35.63,本科,16703
35393,199.4,71.21,硕士,16365
35394,164.7,56.97,本科,16440
35395,181.1,57.64,本科,16138
35396,197.1,66.64,硕士,19092
35397,169.4,41.2,博士,15687
35398,171.8,87.76,本科,11873
35399,165.6,86.98,硕士,7149
35400,192.9,58.51,本科,11972
35401,171.3,38.55,本科,16654
35402,192.2,41.94,硕士,17166
35403,191.8,71.38,硕士,12155
35404,157.5,88.26,博士,11582
35405,156.8,52.84,硕士,3655
35406,183.9,65.98,本科,6980
35407,180.2,69.05,博士,13217
35408,163.4,40.46,博士,7426
35409,158.9,77.09,硕士,5819
35410,162.5,89.61,本科,13648
35411,193,50.77,博士,10767
35412,196.2,59.74,博士,9676
35413,172.5,35.01,硕士,7395
35414,194.5,44.14,硕士,10636
35415,170,76.7,硕士,8583
35416,153.5,42.69,本科,3676
35417,186.1,52.9,本科,2833
35418,195.5,67.76,硕士,18858
35419,196,70.23,本科,18987
35420,192.4,63.02,博士,15827
35421,153.8,38.76,博士,11151
35422,188,55.34,本科,5999
35423,185.7,46.33,硕士,5561
35424,157.2,50.08,硕士,17822
35425,162.9,56.91,硕士,9240
35426,187.3,62.59,本科,18589
35427,153.3,88.03,硕士,12754
35428,154.5,35.4,博士,8929
35429,170.1,41.42,博士,7371
35430,181.3,61.25,本科,10109
35431,167.1,35.23,本科,15719
35432,193.5,65.92,博士,18786
35433,178.6,74.49,硕士,6958
35434,181,52.14,博士,15061
35435,157,43.9,本科,8550
35436,187.1,38.28,博士,4909
35437,184.6,76.73,硕士,8923
35438,174.4,82.54,硕士,12031
35439,151.9,76.03,本科,18663
35440,154.5,86.96,本科,987
35441,164.4,63.63,硕士,19941
35442,159.7,73.31,博士,7841
35443,157.7,43.42,本科,6855
35444,153.5,69.75,硕士,15701
35445,196.4,62.28,硕士,13426
35446,180.6,84.67,博士,9617
35447,192.2,52.43,本科,16345
35448,194.3,74.74,本科,16735
35449,194.9,46.09,博士,11371
35450,197.4,69.35,硕士,2891
35451,188.7,66.5,硕士,3100
35452,180.1,44.97,本科,6987
35453,178.3,87.42,硕士,8253
35454,180.5,43.65,硕士,4885
35455,170.3,68.08,硕士,16381
35456,187.9,86.94,硕士,9780
35457,178.6,45.55,硕士,8313
35458,183.7,40.64,本科,12378
35459,194.8,39.21,硕士,11617
35460,167,56.28,硕士,20155
35461,155.5,51.05,本科,17645
35462,159.1,46.48,硕士,5425
35463,158.1,61.33,博士,17570
35464,172,59.97,硕士,13482
35465,173.4,45.35,博士,12235
35466,165,89.2,硕士,15579
35467,158.5,76.52,本科,3352
35468,160.4,82.95,本科,15090
35469,160.1,59.87,博士,4393
35470,178.5,42.61,本科,15246
35471,193.8,79.84,硕士,4935
35472,180.5,63.79,本科,15551
35473,191.5,54.35,博士,12049
35474,176.2,61.83,本科,8396
35475,150.1,83.85,硕士,4025
35476,174.2,84.82,硕士,10395
35477,184,64.79,本科,14795
35478,166.4,50.93,本科,20127
35479,179.2,41.46,硕士,9273
35480,177.8,77.63,硕士,11807
35481,181.9,78.89,本科,5977
35482,199.9,59.31,本科,17215
35483,195.3,85.28,本科,19451
35484,163.6,48.83,硕士,8858
35485,184.7,76.44,本科,9714
35486,192.5,77.98,本科,4195
35487,180.4,65.73,硕士,10092
35488,159.9,45.9,本科,12364
35489,160.1,76.71,博士,18733
35490,152.8,66.89,硕士,16181
35491,188.8,48.46,硕士,9227
35492,151.4,54.83,硕士,13773
35493,157.1,38.42,本科,13750
35494,175.1,72.24,本科,11959
35495,150.7,70.13,博士,6176
35496,196.2,45.85,博士,7753
35497,180.6,86.27,本科,11336
35498,151.5,69.63,本科,8457
35499,188.5,66.16,本科,20362
35500,192.3,83.52,博士,3221
35501,191.7,42.59,本科,17265
35502,183.6,67.43,硕士,5091
35503,155.7,57.62,博士,11046
35504,155.2,69.91,本科,13270
35505,198.2,38.39,博士,9642
35506,190.8,62.11,本科,14307
35507,189.2,60.41,博士,18947
35508,188,39.04,本科,3911
35509,174.6,55.06,博士,33275
35510,157.3,45.52,本科,21346
35511,162.9,65.33,硕士,21241
35512,183.6,66.83,本科,9774
35513,193.2,78.3,本科,18767
35514,199.7,40.37,硕士,13373
35515,191.7,49.82,本科,17983
35516,182.3,50.44,博士,11310
35517,189.9,50.05,博士,6997
35518,161.5,63.47,硕士,14646
35519,166.7,50.09,博士,10369
35520,162.1,87.25,本科,11347
35521,174,44.21,本科,11698
35522,184.1,67.95,硕士,16381
35523,181.9,36.96,博士,10327
35524,162,87.17,博士,14620
35525,162.8,73.02,博士,7544
35526,177.2,36.82,博士,18221
35527,189.7,51.36,硕士,7508
35528,192.5,63.25,博士,10466
35529,163.1,87.85,本科,18161
35530,177.6,70.69,本科,8816
35531,167.3,67.25,博士,20193
35532,196.6,87.33,博士,3055
35533,155,50.62,硕士,9952
35534,169.9,63.69,本科,5889
35535,186.1,46.48,硕士,14048
35536,177.6,55.88,硕士,11213
35537,189.3,61.14,博士,7740
35538,196.7,65.65,博士,17542
35539,159.9,76.41,本科,16602
35540,188.5,84.39,博士,2661
35541,185.4,61.96,硕士,8088
35542,169.7,55.06,本科,19356
35543,162.3,43.55,本科,12681
35544,170.3,46.93,本科,12308
35545,179.9,83.63,硕士,13966
35546,183.6,41.73,博士,9190
35547,163.6,51.15,本科,14373
35548,159.5,39.25,博士,12036
35549,169.5,70.52,硕士,2817
35550,165.4,85.94,博士,6937
35551,170.1,60.9,博士,7287
35552,166.1,58.34,本科,16445
35553,165.1,65.61,博士,3019
35554,162.9,83.08,博士,6537
35555,155.8,47.53,本科,14779
35556,165.4,38.46,本科,6838
35557,160.1,45.14,硕士,14240
35558,181.6,35.79,硕士,10959
35559,180.4,54.82,博士,6031
35560,191.6,66.79,硕士,4347
35561,153.8,61.22,硕士,18427
35562,189.4,77.06,硕士,17601
35563,197.8,77.26,本科,15842
35564,168.4,66.43,本科,8729
35565,194.2,83.13,硕士,15191
35566,152.2,81.14,硕士,18149
35567,152.8,76.12,硕士,19713
35568,198.1,87.81,本科,8759
35569,151.1,53.74,博士,9535
35570,190.3,37.39,本科,15586
35571,195.3,77.38,博士,4093
35572,185.2,51.12,博士,17230
35573,165.6,64.58,硕士,13403
35574,174.9,78.21,博士,15816
35575,171.7,88.51,博士,20011
35576,185,60.11,博士,14552
35577,176.1,62.24,硕士,4493
35578,163.3,42.51,本科,14755
35579,156.7,70.35,本科,16429
35580,162.7,64.77,本科,5307
35581,152.7,36.45,硕士,5014
35582,168.1,40.02,博士,6884
35583,154.8,77.95,本科,15947
35584,190.3,87.83,本科,13304
35585,171.6,64.96,本科,7886
35586,153.3,38.18,本科,10108
35587,190.2,58.79,博士,8710
35588,186.5,48.49,本科,15915
35589,189.6,77.36,硕士,19221
35590,197.8,64.43,硕士,5979
35591,172.7,82.27,本科,19761
35592,155.7,37.57,博士,5198
35593,173.8,35.22,博士,10645
35594,158.4,49.13,硕士,6075
35595,176.4,38.27,博士,12894
35596,169.8,71.31,硕士,8361
35597,181.9,76.02,本科,16649
35598,153.2,35.73,博士,16501
35599,160.3,68.37,博士,6059
35600,172.4,56.22,博士,1841
35601,169.5,40.23,本科,13935
35602,165.7,75.2,博士,17660
35603,171,44.11,博士,10238
35604,197.5,82.99,硕士,12432
35605,166,63.65,博士,18156
35606,156.5,36.34,硕士,6089
35607,190.7,84.39,博士,7543
35608,164.7,41.3,博士,14203
35609,194.1,63.35,硕士,20498
35610,193.7,39.62,硕士,7591
35611,191,82.86,博士,2267
35612,181.1,79.19,博士,18452
35613,154.5,50.94,硕士,11590
35614,172.7,85.47,本科,14480
35615,198.5,84.97,博士,18470
35616,181.2,35.4,博士,4561
35617,173.2,59.29,本科,12835
35618,168,73.5,博士,13771
35619,191.8,38.86,本科,20997
35620,161.7,43.4,硕士,10133
35621,162.5,89.63,本科,16762
35622,151.9,69.55,本科,10022
35623,165.7,35.46,硕士,5624
35624,161.3,43.22,博士,6204
35625,181.6,51.18,博士,12998
35626,183,74.95,硕士,5879
35627,181.9,86.95,博士,16931
35628,169,51.44,本科,14602
35629,189.7,83.03,硕士,14525
35630,154.4,65.19,硕士,18276
35631,191.9,62.31,博士,16304
35632,177.4,39.81,博士,17720
35633,184.5,78.85,本科,18427
35634,156.5,43.07,博士,17179
35635,166.4,35.72,本科,14642
35636,185.8,37.26,博士,19014
35637,190.2,73.2,硕士,9609
35638,187.2,45.69,硕士,18759
35639,161.2,88.56,本科,7486
35640,176.2,47.79,硕士,14246
35641,159,59.29,硕士,6401
35642,189.9,36.71,硕士,14788
35643,196.7,84.37,博士,12897
35644,164.8,42.39,博士,17283
35645,167.4,50.74,本科,14659
35646,153.9,60.27,硕士,13014
35647,188.3,37.87,硕士,20245
35648,164.8,83.44,硕士,13998
35649,155.2,80.17,硕士,18981
35650,199,74.25,博士,3957
35651,152.9,67.28,本科,9435
35652,185.5,35.24,博士,13785
35653,165.3,43.93,硕士,12063
35654,168.4,63.29,博士,9391
35655,161.6,83.11,硕士,9963
35656,156.4,54.26,硕士,13159
35657,189.1,89.03,本科,10370
35658,166.9,38.75,本科,11009
35659,162.6,66.21,硕士,13869
35660,181.8,41.38,硕士,14445
35661,181.4,51.92,本科,5522
35662,153.7,46.5,硕士,12327
35663,160.1,63.92,硕士,18743
35664,183.3,57.76,硕士,18474
35665,185.5,75.06,硕士,18655
35666,181,50.44,博士,9653
35667,183.7,87.91,硕士,13304
35668,169.5,46.68,硕士,10108
35669,165.1,69.53,博士,13177
35670,194.2,77.06,硕士,20134
35671,159.1,84.05,博士,1429
35672,177.4,68.53,硕士,9494
35673,156.2,36.87,硕士,17550
35674,161.5,41.78,博士,8666
35675,153.6,63.77,硕士,11038
35676,157.2,46.61,本科,5207
35677,188,37.71,硕士,14477
35678,192.1,83.41,硕士,6965
35679,186.8,45.31,本科,7728
35680,179,62.36,硕士,14811
35681,195.2,43.51,硕士,5395
35682,172.4,42.54,本科,5287
35683,162.9,56.34,本科,14207
35684,191.3,64.98,硕士,3953
35685,181.2,43.38,硕士,13724
35686,167.6,75.93,博士,13625
35687,197.9,87.06,本科,8689
35688,167,64.14,本科,7107
35689,196,89.95,博士,10805
35690,173,45.2,博士,6501
35691,155.1,70.83,本科,3984
35692,153.4,68.93,硕士,6591
35693,189.1,35.92,硕士,11340
35694,197.1,89.67,本科,3089
35695,188.5,66.23,硕士,10497
35696,173.5,80.12,硕士,10577
35697,156.8,41.85,硕士,-5484
35698,163.8,38.4,硕士,15137
35699,199.8,77.23,博士,11637
35700,151,83.09,博士,13379
35701,169.7,71.6,硕士,18670
35702,192.1,65.29,本科,4387
35703,190.4,53.58,本科,24335
35704,167.6,55.76,博士,11563
35705,168,51.81,本科,17713
35706,197,67.58,本科,18039
35707,189.8,53.97,本科,12678
35708,155.3,64.91,本科,12460
35709,161.9,45.14,本科,13972
35710,183.7,61.17,本科,13293
35711,193.3,68.74,硕士,10513
35712,170.4,47.49,博士,7003
35713,170.8,42.08,博士,18867
35714,172.2,35.7,博士,7494
35715,179,76.81,博士,17284
35716,179.4,88.18,本科,7330
35717,183.9,39.69,硕士,9437
35718,176.1,59.21,博士,14949
35719,169.5,63.33,本科,19847
35720,198,43.42,硕士,7820
35721,173.7,80.78,硕士,9483
35722,172,86.55,博士,25928
35723,175,35.63,本科,9608
35724,186.1,39.23,本科,8681
35725,168.2,55.86,本科,16469
35726,195.3,49.63,本科,14041
35727,189.2,41.82,博士,17585
35728,154.9,66.33,博士,14679
35729,191.8,52.53,博士,12728
35730,198.9,61.73,博士,19987
35731,193.6,63.09,硕士,17939
35732,177.3,43.28,硕士,5318
35733,169.4,58.5,硕士,8208
35734,169.6,66.12,本科,12195
35735,163.6,59.72,博士,14759
35736,174.9,77.52,博士,19355
35737,164.4,58.65,博士,17279
35738,193.2,77.44,硕士,4309
35739,170.6,42.7,本科,6286
35740,192.2,75.41,本科,7437
35741,194.6,56.98,硕士,7394
35742,153.5,43.05,博士,18980
35743,173.4,77.33,硕士,9265
35744,179.3,46.51,硕士,16683
35745,187,58.06,本科,7551
35746,196.6,43.97,博士,20293
35747,174.2,74.7,博士,14071
35748,159.9,57.71,博士,5700
